"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
-0.10845,0.39106,-0.46337,0,2.5333,0,0.1
-0.11112,0.39278,-0.43361,0,2.6,0,0.1
-0.1147,0.39901,-0.39516,8.4904e-21,2.6667,0,0.1
-0.11876,0.41039,-0.34804,2.6117e-21,2.7333,0,0.1
-0.12282,0.42712,-0.29291,-8.1962e-21,2.8,0,0.1
-0.12643,0.44901,-0.23109,-2.4928e-21,2.8667,0,0.1
-0.12919,0.47547,-0.16444,1.6015e-22,2.9333,0,0.1
-0.1308,0.50563,-0.095204,-2.5233e-21,3,0,0.1
-0.13086,0.5382,-0.026206,1.8048e-22,3.0667,0,0.1
-0.12895,0.57115,0.039043,-2.7145e-20,3.1333,0,0.1
-0.12508,0.60288,0.098018,7.4254e-22,3.2,1.8504e-17,0.1
-0.11974,0.63293,0.15029,2.8924e-20,3.2667,0,0.1
-0.11337,0.66109,0.1962,1.4156e-22,3.3333,0,0.1
-0.10634,0.68708,0.23605,1.2638e-22,3.4,0,0.1
-0.098965,0.71062,0.27015,7.9313e-21,3.4667,0,0.1
-0.091522,0.73154,0.29891,1.9544e-20,3.5333,0,0.1
-0.084225,0.74972,0.3228,-7.9196e-21,3.6,-1.8504e-17,0.1
-0.077235,0.76515,0.34231,-1.894e-20,3.6667,0,0.1
-0.070672,0.77784,0.35799,8.7052e-23,3.7333,0,0.1
-0.06462,0.78788,0.37034,7.4467e-23,3.8,0,0.1
-0.059129,0.79538,0.37988,-1.2839e-20,3.8667,0,0.1
-0.054229,0.80048,0.38705,-1.1273e-20,3.9333,-9.2519e-18,0.1
-0.049932,0.80333,0.39227,2.0251e-20,4,-9.2519e-18,0.1
-0.04624,0.80408,0.39592,1.8014e-20,4.0667,9.2519e-18,0.1
-0.043149,0.80288,0.39832,-7.2936e-21,4.1333,9.2519e-18,0.1
-0.040654,0.79989,0.39971,-1.5811e-20,4.2,0,0.1
-0.038752,0.79526,0.4003,1.3638e-22,4.2667,-9.2519e-18,0.1
-0.037441,0.78918,0.40018,9.0355e-21,4.3333,0,0.1
-0.036721,0.78184,0.39936,4.9863e-22,4.4,0,0.1
-0.036597,0.77348,0.39771,-6.9718e-24,4.4667,0,0.1
-0.03707,0.76438,0.39497,-2.6887e-22,4.5333,0,0.1
-0.03814,0.75486,0.39075,6.3227e-21,4.6,0,0.1
-0.039795,0.74533,0.38449,-7.815e-22,4.6667,9.2519e-18,0.1
-0.042012,0.7362,0.37558,9.5972e-22,4.7333,0,0.1
-0.044744,0.72791,0.36334,-1.0742e-20,4.8,9.2519e-18,0.1
-0.047917,0.72093,0.3471,-6.7961e-21,4.8667,-9.2519e-18,0.1
-0.05143,0.71564,0.32634,1.0854e-20,4.9333,0,0.1
-0.05515,0.71238,0.30073,-7.1371e-23,5,0,0.1
-0.058918,0.71139,0.2702,-6.9861e-23,5.0667,0,0.1
-0.062563,0.71279,0.23499,-8.1096e-23,5.1333,0,0.1
-0.065918,0.71656,0.19564,-7.9422e-23,5.2,0,0.1
-0.068832,0.72259,0.15297,5.2686e-21,5.2667,0,0.1
-0.071183,0.73064,0.10797,-6.6631e-21,5.3333,-9.2519e-18,0.1
-0.072885,0.7404,0.06176,-5.1228e-21,5.4,9.2519e-18,0.1
-0.073842,0.75155,0.015501,6.2469e-21,5.4667,0,0.1
-0.073923,0.76362,-0.02955,-1.8648e-22,5.5333,0,0.1
-0.073087,0.77615,-0.072325,-9.1915e-23,5.6,0,0.1
-0.071435,0.78886,-0.11216,-8.7192e-22,5.6667,0,0.1
-0.069118,0.80148,-0.14861,-7.3603e-23,5.7333,0,0.1
-0.066273,0.81372,-0.18141,6.8693e-22,5.8,0,0.1
-0.063036,0.82534,-0.21042,-1.5588e-22,5.8667,0,0.1
-0.059545,0.83612,-0.23564,-7.506e-23,5.9333,0,0.1
-0.055922,0.84589,-0.25718,-6.7015e-23,6,0,0.1
-0.052275,0.85452,-0.27525,-1.2824e-22,6.0667,0,0.1
-0.048696,0.86193,-0.29011,-1.1924e-22,6.1333,0,0.1
-0.045255,0.86807,-0.30207,-5.6954e-23,6.2,0,0.1
-0.042009,0.87291,-0.31145,-4.9793e-23,6.2667,0,0.1
-0.038999,0.87647,-0.31858,-4.8989e-23,6.3333,0,0.1
-0.036252,0.87878,-0.32379,-4.299e-23,6.4,0,0.1
-0.033789,0.87988,-0.32739,-4.2319e-23,6.4667,0,0.1
-0.031621,0.87984,-0.32962,-3.7665e-23,6.5333,0,0.1
-0.029756,0.87873,-0.33075,-1.0024e-22,6.6,0,0.1
-0.028197,0.87662,-0.33093,-6.8825e-23,6.6667,0,0.1
-0.026946,0.87361,-0.33032,-6.5211e-24,6.7333,0,0.1
-0.026005,0.8698,-0.32898,-1.0881e-21,6.8,0,0.1
-0.025371,0.8653,-0.32691,5.1646e-23,6.8667,-4.6259e-18,0.1
-0.025044,0.86024,-0.32406,9.8059e-22,6.9333,0,0.1
-0.025025,0.85477,-0.32028,-2.2963e-21,7,0,0.1
-0.02531,0.84904,-0.31538,-1.118e-21,7.0667,-4.6259e-18,0.1
-0.02589,0.84324,-0.3091,3.2621e-21,7.1333,-4.6259e-18,0.1
-0.02675,0.83752,-0.30115,1.0232e-21,7.2,4.6259e-18,0.1
-0.027867,0.83209,-0.2912,-1.3883e-21,7.2667,0,0.1
-0.029213,0.82711,-0.27895,2.4659e-21,7.3333,0,0.1
-0.030745,0.82274,-0.26416,1.2745e-22,7.4,-9.2519e-18,0.1
-0.032414,0.81913,-0.24664,-2.5203e-21,7.4667,0,0.1
-0.03416,0.81639,-0.22631,1.563e-21,7.5333,4.6259e-18,0.1
-0.035916,0.81459,-0.20321,2.0845e-22,7.6,-9.2519e-18,0.1
-0.037612,0.81378,-0.17749,6.7288e-23,7.6667,0,0.1
-0.039178,0.81395,-0.14945,-1.9274e-21,7.7333,4.6259e-18,0.1
-0.040549,0.8151,-0.11945,1.0074e-22,7.8,-4.6259e-18,0.1
-0.041667,0.81717,-0.087974,-3.2713e-22,7.8667,4.6259e-18,0.1
-0.042487,0.82007,-0.05554,-1.9527e-21,7.9333,9.2519e-18,0.1
-0.042977,0.82373,-0.022701,3.4459e-21,8,0,0.1
-0.043089,0.82802,0.0099694,1.792e-23,8.0667,-9.2519e-18,0.1
-0.042771,0.83279,0.041917,-8.964e-22,8.1333,0,0.1
-0.042024,0.83791,0.072655,-1.6622e-21,8.2,4.6259e-18,0.1
-0.040893,0.84324,0.10178,-8.703e-22,8.2667,-4.6259e-18,0.1
-0.039421,0.84864,0.12896,2.2762e-21,8.3333,0,0.1
-0.037658,0.85398,0.15395,6.5175e-22,8.4,4.6259e-18,0.1
-0.035661,0.85911,0.17656,8.1322e-22,8.4667,-4.6259e-18,0.1
-0.033486,0.86393,0.19671,2.0194e-21,8.5333,2.313e-18,0.1
-0.031184,0.86834,0.21435,-1.0292e-22,8.6,-6.9389e-18,0.1
-0.028805,0.87223,0.22953,-8.3755e-22,8.6667,0,0.1
-0.026397,0.87555,0.24233,-1.4443e-22,8.7333,-9.2519e-18,0.1
-0.024002,0.87824,0.25287,-9.5523e-23,8.8,-2.313e-18,0.1
-0.021653,0.88026,0.2613,-4.5399e-22,8.8667,4.6259e-18,0.1
-0.01938,0.88158,0.26779,-5.1354e-22,8.9333,-4.6259e-18,0.1
-0.017206,0.8822,0.27252,6.6601e-22,9,-2.313e-18,0.1
-0.015149,0.88212,0.27566,-2.9031e-22,9.0667,4.6259e-18,0.1
-0.013221,0.88136,0.27737,-3.1379e-22,9.1333,-4.6259e-18,0.1
-0.011434,0.87995,0.27777,2.5452e-22,9.2,2.313e-18,0.1
-0.0097928,0.87793,0.27698,-1.0988e-23,9.2667,-8.0954e-18,0.1
-0.0083012,0.87536,0.27505,-7.4088e-23,9.3333,0,0.1
-0.0069616,0.8723,0.27203,-7.6338e-24,9.4,8.0954e-18,0.1
-0.0057745,0.86881,0.2679,1.2148e-22,9.4667,-2.313e-18,0.1
-0.0047375,0.865,0.26259,-1.3268e-23,9.5333,5.7824e-18,0.1
-0.0038445,0.86093,0.25603,-5.3104e-23,9.6,-4.6259e-18,0.1
-0.0030867,0.85671,0.24808,2.4549e-23,9.6667,-2.8912e-18,0.1
-0.0024556,0.85244,0.23861,-1.1385e-23,9.7333,5.2042e-18,0.1
-0.0019424,0.8482,0.22745,-1.7696e-23,9.8,-5.2042e-18,0.1
-0.0015292,0.84408,0.21448,2.7698e-24,9.8667,2.6021e-18,0.1
-0.0012009,0.83972,0.19973,-3.079e-24,9.9333,-7.9508e-18,0.1
0,0.83738,0.19194,-5.89e-24,10,0,0.1
-0.48885,-0.027792,0.23612,3.0175e-20,0.99144,0.13053,0.1
-0.48986,0.042446,0.13864,-1.5557e-19,1.0582,0.13043,0.1
-0.4831,0.11649,0.035674,3.9299e-21,1.1249,0.13034,0.1
-0.46739,0.18458,-0.055398,3.1468e-19,1.1916,0.13024,0.1
-0.44503,0.24248,-0.13136,-1.5869e-19,1.2584,0.13015,0.1
-0.41904,0.29349,-0.1973,-2.1151e-19,1.3251,0.13006,0.1
-0.39063,0.33943,-0.25619,2.6074e-19,1.3918,0.12996,0.1
-0.36074,0.38045,-0.30815,1.4641e-21,1.4586,0.12987,0.1
-0.33035,0.41648,-0.35296,-1.1964e-20,1.5253,0.12978,0.1
-0.30029,0.44742,-0.39068,1.5009e-21,1.592,0.12968,0.1
-0.27124,0.47321,-0.42158,-4.7067e-20,1.6587,0.12959,0.1
-0.24375,0.49386,-0.44608,-6.5173e-22,1.7255,0.12949,0.1
-0.21821,0.50943,-0.46476,-5.9529e-20,1.7922,0.1294,0.1
-0.19487,0.52006,-0.47832,-2.1752e-19,1.8589,0.12931,0.1
-0.17388,0.52594,-0.48755,-1.3833e-19,1.9257,0.12921,0.1
-0.15529,0.52733,-0.49322,7.0051e-20,1.9924,0.12912,0.1
-0.13909,0.52454,-0.49606,6.8347e-21,2.0591,0.12902,0.1
-0.12519,0.51797,-0.49667,-7.2742e-21,2.1259,0.12893,0.1
-0.11352,0.50809,-0.49543,2.9197e-20,2.1926,0.12884,0.1
-0.10399,0.49553,-0.49242,-2.5728e-22,2.2593,0.12874,0.1
-0.096512,0.48106,-0.48741,4.4758e-20,2.326,0.12865,0.1
-0.09098,0.46561,-0.47981,2.3956e-20,2.3928,0.12855,0.1
-0.087281,0.45029,-0.46869,-3.6136e-20,2.4595,0.12846,0.1
-0.085267,0.43633,-0.45294,-4.8679e-20,2.5262,0.12837,0.1
-0.084746,0.42499,-0.43139,2.6865e-20,2.593,0.12827,0.1
-0.085472,0.41749,-0.40302,2.8627e-20,2.6597,0.12818,0.1
-0.087136,0.41484,-0.36718,-5.6049e-20,2.7264,0.12809,0.1
-0.089391,0.41775,-0.3237,-6.4798e-21,2.7932,0.12799,0.1
-0.091865,0.42654,-0.27302,5.8773e-20,2.8599,0.1279,0.1
-0.094206,0.44111,-0.21616,-2.2306e-21,2.9266,0.1278,0.1
-0.09611,0.46093,-0.15466,-1.5248e-20,2.9933,0.12771,0.1
-0.097318,0.48516,-0.090409,2.7303e-22,3.0601,0.12762,0.1
-0.097526,0.51248,-0.026055,-2.7386e-20,3.1268,0.12752,0.1
-0.096413,0.54097,0.035064,-6.8175e-22,3.1935,0.12743,0.1
-0.09394,0.56909,0.090584,-8.718e-21,3.2603,0.12733,0.1
-0.090409,0.59623,0.14016,2.7735e-20,3.327,0.12724,0.1
-0.086137,0.62211,0.18418,4.7104e-20,3.3937,0.12715,0.1
-0.081364,0.6464,0.22293,2.3073e-20,3.4605,0.12705,0.1
-0.076326,0.66882,0.25671,3.4565e-20,3.5272,0.12696,0.1
-0.071224,0.68914,0.28582,2.049e-20,3.5939,0.12686,0.1
-0.066228,0.7072,0.31065,-3.2318e-20,3.6606,0.12677,0.1
-0.061467,0.72289,0.3316,-1.685e-20,3.7274,0.12668,0.1
-0.057041,0.73617,0.34911,1.7234e-20,3.7941,0.12658,0.1
-0.053022,0.74704,0.36359,-3.8871e-21,3.8608,0.12649,0.1
-0.049458,0.75555,0.37547,6.9552e-21,3.9276,0.1264,0.1
-0.046383,0.76177,0.38512,6.5186e-21,3.9943,0.1263,0.1
-0.043819,0.76583,0.3929,-2.2151e-21,4.061,0.12621,0.1
-0.041782,0.76783,0.3991,-6.5715e-21,4.1278,0.12611,0.1
-0.040284,0.76795,0.40397,-9.4864e-21,4.1945,0.12602,0.1
-0.039339,0.76636,0.40766,1.5651e-22,4.2612,0.12593,0.1
-0.03896,0.76327,0.41023,6.2296e-21,4.3279,0.12583,0.1
-0.039163,0.75893,0.41163,6.058e-21,4.3947,0.12574,0.1
-0.039963,0.75364,0.41166,1.1876e-22,4.4614,0.12564,0.1
-0.041371,0.74773,0.40998,-2.8925e-21,4.5281,0.12555,0.1
-0.043393,0.74159,0.40611,3.4018e-21,4.5949,0.12546,0.1
-0.04602,0.73563,0.39947,5.1313e-21,4.6616,0.12536,0.1
-0.049222,0.73029,0.38939,-9.4689e-21,4.7283,0.12527,0.1
-0.052942,0.72599,0.37521,-7.8532e-21,4.7951,0.12517,0.1
-0.057087,0.72312,0.35634,4.6073e-21,4.8618,0.12508,0.1
-0.061527,0.72201,0.33237,1.5988e-20,4.9285,0.12499,0.1
-0.066101,0.72288,0.30313,-7.6989e-22,4.9952,0.12489,0.1
-0.070614,0.72586,0.26874,-1.1013e-20,5.062,0.1248,0.1
-0.074862,0.73099,0.22963,-1.3959e-20,5.1287,0.12471,0.1
-0.078646,0.73817,0.18654,9.0967e-22,5.1954,0.12461,0.1
-0.08179,0.74723,0.14044,1.3401e-20,5.2622,0.12452,0.1
-0.084154,0.75792,0.092464,9.0967e-21,5.3289,0.12442,0.1
-0.085644,0.76992,0.043802,1.4455e-20,5.3956,0.12433,0.1
-0.0862,0.78285,-0.004267,-8.93e-21,5.4624,0.12424,0.1
-0.085672,0.79621,-0.050467,-2.9557e-20,5.5291,0.12414,0.1
-0.084048,0.80963,-0.093815,8.9794e-22,5.5958,0.12405,0.1
-0.081521,0.82284,-0.13368,2.1917e-20,5.6625,0.12395,0.1
-0.078263,0.83557,-0.16965,-7.0909e-22,5.7293,0.12386,0.1
-0.07444,0.84755,-0.20148,-1.8994e-20,5.796,0.12377,0.1
-0.070222,0.85856,-0.22911,5.2525e-22,5.8627,0.12367,0.1
-0.06577,0.86842,-0.2526,2.1768e-20,5.9295,0.12358,0.1
-0.061226,0.87701,-0.27216,-1.026e-20,5.9962,0.12348,0.1
-0.05671,0.88426,-0.28806,-9.6107e-21,6.0629,0.12339,0.1
-0.052318,0.89012,-0.30065,1.7005e-20,6.1297,0.1233,0.1
-0.048125,0.89461,-0.31029,-7.7269e-21,6.1964,0.1232,0.1
-0.044185,0.89774,-0.31736,-7.3483e-21,6.2631,0.12311,0.1
-0.040536,0.89958,-0.32224,7.0107e-21,6.3298,0.12302,0.1
-0.037199,0.90018,-0.32528,5.5983e-21,6.3966,0.12292,0.1
-0.03419,0.89962,-0.32679,-2.612e-22,6.4633,0.12283,0.1
-0.031512,0.89796,-0.32708,-5.2834e-21,6.53,0.12273,0.1
-0.029167,0.89529,-0.32638,1.0914e-21,6.5968,0.12264,0.1
-0.027153,0.89168,-0.32489,4.0261e-21,6.6635,0.12255,0.1
-0.025464,0.88722,-0.32277,-1.2907e-21,6.7302,0.12245,0.1
-0.024096,0.882,-0.32011,-2.6213e-22,6.797,0.12236,0.1
-0.023042,0.8761,-0.31693,2.3689e-21,6.8637,0.12226,0.1
-0.022299,0.86965,-0.3132,-3.5276e-21,6.9304,0.12217,0.1
-0.021864,0.86276,-0.30882,9.5971e-22,6.9971,0.12208,0.1
-0.021731,0.85557,-0.30362,3.1503e-21,7.0639,0.12198,0.1
-0.02189,0.84825,-0.29737,-3.2276e-21,7.1306,0.12189,0.1
-0.022326,0.84097,-0.28977,-1.4036e-21,7.1973,0.12179,0.1
-0.023022,0.8339,-0.28054,1.0503e-21,7.2641,0.1217,0.1
-0.023951,0.82725,-0.26934,-4.7832e-22,7.3308,0.12161,0.1
-0.025079,0.82119,-0.25589,-1.0501e-21,7.3975,0.12151,0.1
-0.026362,0.81588,-0.23996,-1.0904e-21,7.4643,0.12142,0.1
-0.027751,0.81146,-0.22142,5.4007e-23,7.531,0.12133,0.1
-0.029188,0.80805,-0.20023,-3.6266e-21,7.5977,0.12123,0.1
-0.030611,0.80571,-0.17648,9.7637e-23,7.6644,0.12114,0.1
-0.03196,0.80448,-0.15039,2.0947e-21,7.7312,0.12104,0.1
-0.033174,0.80434,-0.12228,-2.5719e-21,7.7979,0.12095,0.1
-0.034203,0.80526,-0.092552,8.8209e-22,7.8646,0.12086,0.1
-0.035005,0.80715,-0.061693,2.5263e-21,7.9314,0.12076,0.1
-0.035548,0.80994,-0.030208,1.6656e-21,7.9981,0.12067,0.1
-0.035797,0.8135,0.0013682,-3.4523e-21,8.0648,0.12057,0.1
-0.035696,0.8177,0.032491,-7.3618e-22,8.1316,0.12048,0.1
-0.035231,0.82239,0.06267,-7.148e-22,8.1983,0.12039,0.1
-0.034431,0.82743,0.091496,-2.4971e-21,8.265,0.12029,0.1
-0.033331,0.83268,0.11863,4.8866e-21,8.3317,0.1202,0.1
-0.03197,0.83802,0.14382,1.6329e-21,8.3985,0.1201,0.1
-0.030394,0.84329,0.16686,1.9054e-22,8.4652,0.12001,0.1
-0.028649,0.84838,0.18764,2.8478e-21,8.5319,0.11992,0.1
-0.026777,0.85316,0.20609,6.748e-23,8.5987,0.11982,0.1
-0.024823,0.85755,0.22223,-9.8931e-22,8.6654,0.11973,0.1
-0.022827,0.86145,0.2361,5.6885e-22,8.7321,0.11964,0.1
-0.020827,0.86479,0.24781,3.8759e-22,8.7989,0.11954,0.1
-0.018853,0.86752,0.25746,4.7852e-22,8.8656,0.11945,0.1
-0.016934,0.86961,0.26522,-5.6763e-22,8.9323,0.11935,0.1
-0.015089,0.87103,0.27121,3.7911e-22,8.999,0.11926,0.1
-0.013338,0.87179,0.2756,4.4562e-22,9.0658,0.11917,0.1
-0.011694,0.87189,0.2785,-4.9337e-22,9.1325,0.11907,0.1
-0.010165,0.87135,0.28004,4.7154e-22,9.1992,0.11898,0.1
-0.0087604,0.87023,0.28029,-2.68e-22,9.266,0.11888,0.1
-0.007483,0.86855,0.2793,-3.1668e-22,9.3327,0.11879,0.1
-0.0063356,0.8664,0.27709,-9.6299e-23,9.3994,0.1187,0.1
-0.0053185,0.86384,0.27363,3.0264e-23,9.4662,0.1186,0.1
-0.0044282,0.86095,0.26884,1.6204e-23,9.5329,0.11851,0.1
-0.003657,0.85782,0.26264,-1.9504e-23,9.5996,0.11841,0.1
-0.0029942,0.85453,0.25488,1.3022e-22,9.6663,0.11832,0.1
-0.0024281,0.85116,0.24544,-2.2023e-23,9.7331,0.11823,0.1
-0.0019442,0.8478,0.23417,-3.0819e-23,9.7998,0.11813,0.1
-0.0015182,0.84452,0.22094,3.0768e-23,9.8665,0.11804,0.1
-0.0011309,0.84103,0.20582,3.0365e-24,9.9333,0.11795,0.1
0,0.83915,0.19782,-5.1172e-24,10,0.11785,0.1
-0.52343,0.24882,0.14254,6.2931e-20,0.96593,0.25882,0.1
-0.53409,0.31991,0.04192,-7.4627e-20,1.0328,0.25865,0.1
-0.53151,0.38555,-0.052201,4.5068e-19,1.0998,0.25848,0.1
-0.51587,0.43856,-0.1325,4.249e-19,1.1667,0.25831,0.1
-0.49136,0.48403,-0.2012,-4.4384e-19,1.2336,0.25813,0.1
-0.46211,0.52481,-0.26126,1.3456e-19,1.3005,0.25796,0.1
-0.42974,0.56042,-0.3136,1.058e-19,1.3674,0.25779,0.1
-0.39551,0.59072,-0.35843,-5.2932e-19,1.4344,0.25762,0.1
-0.3606,0.61579,-0.39591,2.7848e-19,1.5013,0.25745,0.1
-0.32602,0.63573,-0.42619,1.8449e-19,1.5682,0.25728,0.1
-0.29261,0.65066,-0.44961,-3.8805e-19,1.6351,0.25711,0.1
-0.26096,0.66075,-0.46665,1.9578e-19,1.702,0.25694,0.1
-0.23152,0.66626,-0.47794,1.3327e-19,1.769,0.25676,0.1
-0.20453,0.66745,-0.48426,-2.5515e-19,1.8359,0.25659,0.1
-0.18012,0.66464,-0.48643,-7.6779e-21,1.9028,0.25642,0.1
-0.15828,0.65816,-0.4853,3.7119e-20,1.9697,0.25625,0.1
-0.13895,0.64829,-0.48167,-1.6569e-19,2.0366,0.25608,0.1
-0.12203,0.63533,-0.47626,9.337e-21,2.1035,0.25591,0.1
-0.10738,0.61957,-0.46966,1.7863e-19,2.1705,0.25574,0.1
-0.094871,0.60132,-0.46225,-9.8807e-21,2.2374,0.25557,0.1
-0.084394,0.58097,-0.45421,-2.9904e-20,2.3043,0.25539,0.1
-0.07584,0.55903,-0.4454,2.6283e-20,2.3712,0.25522,0.1
-0.069109,0.53621,-0.43535,1.3553e-20,2.4381,0.25505,0.1
-0.064098,0.5134,-0.4233,-1.845e-20,2.5051,0.25488,0.1
-0.060689,0.49167,-0.40823,-1.8997e-20,2.572,0.25471,0.1
-0.058729,0.47222,-0.38899,2.8115e-20,2.6389,0.25454,0.1
-0.058024,0.45629,-0.3645,-2.011e-20,2.7058,0.25437,0.1
-0.058335,0.44499,-0.33389,-2.4435e-21,2.7727,0.2542,0.1
-0.059387,0.43922,-0.2967,1.7247e-20,2.8397,0.25402,0.1
-0.060884,0.43952,-0.25294,-2.5867e-20,2.9066,0.25385,0.1
-0.062539,0.44601,-0.2032,-2.6738e-20,2.9735,0.25368,0.1
-0.064095,0.45837,-0.14856,-3.6572e-20,3.0404,0.25351,0.1
-0.065341,0.47591,-0.090518,2.3544e-20,3.1073,0.25334,0.1
-0.066048,0.49745,-0.031371,2.9117e-20,3.1743,0.25317,0.1
-0.065963,0.52123,0.025762,-4.092e-20,3.2412,0.253,0.1
-0.06498,0.54563,0.078362,2.4677e-21,3.3081,0.25283,0.1
-0.063238,0.56979,0.12585,5.324e-20,3.375,0.25265,0.1
-0.060933,0.59328,0.16855,3.6976e-20,3.4419,0.25248,0.1
-0.058239,0.61572,0.20674,2.4056e-20,3.5089,0.25231,0.1
-0.05533,0.63679,0.24063,1.8364e-20,3.5758,0.25214,0.1
-0.052361,0.65623,0.27048,-5.0321e-22,3.6427,0.25197,0.1
-0.049465,0.67382,0.29657,-2.2947e-20,3.7096,0.2518,0.1
-0.046746,0.68941,0.31924,1.897e-20,3.7765,0.25163,0.1
-0.044286,0.70291,0.33881,-1.5552e-21,3.8434,0.25146,0.1
-0.042147,0.71427,0.35561,1.4239e-21,3.9104,0.25128,0.1
-0.04038,0.7235,0.36997,-1.1193e-20,3.9773,0.25111,0.1
-0.039022,0.73067,0.38217,-1.2882e-20,4.0442,0.25094,0.1
-0.038106,0.73586,0.39247,2.2939e-20,4.1111,0.25077,0.1
-0.037663,0.73922,0.40106,-1.3908e-21,4.178,0.2506,0.1
-0.037719,0.74093,0.40806,1.9542e-21,4.245,0.25043,0.1
-0.038306,0.74123,0.41347,-1.4117e-21,4.3119,0.25026,0.1
-0.039452,0.74039,0.41719,-2.5113e-20,4.3788,0.25009,0.1
-0.041185,0.73873,0.41896,-1.331e-20,4.4457,0.24991,0.1
-0.043529,0.73663,0.41841,1.4035e-20,4.5126,0.24974,0.1
-0.046496,0.73448,0.41502,1.3234e-20,4.5796,0.24957,0.1
-0.050083,0.7327,0.4082,7.9532e-21,4.6465,0.2494,0.1
-0.054259,0.73169,0.39729,-2.8841e-20,4.7134,0.24923,0.1
-0.058958,0.73182,0.38168,1.5777e-20,4.7803,0.24906,0.1
-0.064074,0.73343,0.36087,2.5401e-20,4.8472,0.24889,0.1
-0.069456,0.73672,0.33455,1.7312e-20,4.9142,0.24872,0.1
-0.074913,0.74186,0.30266,-2.1527e-21,4.9811,0.24854,0.1
-0.080222,0.74886,0.26545,-3.5904e-20,5.048,0.24837,0.1
-0.085144,0.75768,0.22347,-1.3212e-20,5.1149,0.2482,0.1
-0.089443,0.76815,0.17757,-8.3639e-22,5.1818,0.24803,0.1
-0.092914,0.78005,0.12884,1.4044e-20,5.2487,0.24786,0.1
-0.0954,0.79307,0.078562,1.4428e-20,5.3157,0.24769,0.1
-0.096791,0.80691,0.028112,1.5303e-20,5.3826,0.24752,0.1
-0.096947,0.82118,-0.021113,-4.9318e-20,5.4495,0.24735,0.1
-0.095787,0.83545,-0.067916,-2.6439e-20,5.5164,0.24718,0.1
-0.093417,0.84938,-0.11142,3.0498e-20,5.5833,0.247,0.1
-0.090054,0.86269,-0.151,2.7587e-20,5.6503,0.24683,0.1
-0.085898,0.87508,-0.18626,7.2473e-22,5.7172,0.24666,0.1
-0.081154,0.88633,-0.21698,-2.5009e-20,5.7841,0.24649,0.1
-0.076022,0.89624,-0.24315,-2.5362e-20,5.851,0.24632,0.1
-0.070685,0.90469,-0.26492,2.386e-20,5.9179,0.24615,0.1
-0.065302,0.91164,-0.28257,-6.7261e-21,5.9849,0.24598,0.1
-0.060002,0.91707,-0.29644,-9.2276e-21,6.0518,0.24581,0.1
-0.054884,0.92101,-0.30694,1.8984e-20,6.1187,0.24563,0.1
-0.050023,0.92353,-0.3145,-2.0628e-20,6.1856,0.24546,0.1
-0.045469,0.92471,-0.31953,8.4929e-21,6.2525,0.24529,0.1
-0.041256,0.92463,-0.32243,2.1483e-20,6.3195,0.24512,0.1
-0.037399,0.9234,-0.32358,1.656e-20,6.3864,0.24495,0.1
-0.033907,0.9211,-0.32331,-6.2674e-22,6.4533,0.24478,0.1
-0.030777,0.91781,-0.3219,-1.1425e-20,6.5202,0.24461,0.1
-0.028005,0.91362,-0.31962,-3.7207e-22,6.5871,0.24444,0.1
-0.025583,0.90859,-0.31666,3.3059e-21,6.654,0.24426,0.1
-0.0235,0.90281,-0.31319,-1.1857e-22,6.721,0.24409,0.1
-0.021745,0.89634,-0.30932,-7.2674e-21,6.7879,0.24392,0.1
-0.020309,0.88925,-0.3051,3.6461e-21,6.8548,0.24375,0.1
-0.019184,0.88163,-0.30052,-3.2215e-21,6.9217,0.24358,0.1
-0.018363,0.87357,-0.29553,-8.0977e-23,6.9886,0.24341,0.1
-0.01784,0.86519,-0.28999,8.473e-21,7.0556,0.24324,0.1
-0.017604,0.85662,-0.28371,-3.2799e-21,7.1225,0.24307,0.1
-0.017641,0.84803,-0.27644,-4.0466e-21,7.1894,0.24289,0.1
-0.017936,0.83958,-0.26789,2.7322e-21,7.2563,0.24272,0.1
-0.018467,0.83146,-0.25774,-1.8362e-21,7.3232,0.24255,0.1
-0.019207,0.82388,-0.24569,-5.3856e-21,7.3902,0.24238,0.1
-0.02012,0.817,-0.23148,-2.8581e-21,7.4571,0.24221,0.1
-0.021164,0.81101,-0.21489,2.9209e-21,7.524,0.24204,0.1
-0.022291,0.80604,-0.19582,-2.6731e-21,7.5909,0.24187,0.1
-0.023448,0.80219,-0.17429,-3.4154e-21,7.6578,0.2417,0.1
-0.024581,0.79953,-0.1504,5.7162e-21,7.7248,0.24152,0.1
-0.025637,0.79806,-0.12442,4.8343e-21,7.7917,0.24135,0.1
-0.02657,0.79777,-0.096673,-2.1047e-22,7.8586,0.24118,0.1
-0.02734,0.79859,-0.067597,-1.0892e-21,7.9255,0.24101,0.1
-0.027916,0.80043,-0.037661,4.2825e-21,7.9924,0.24084,0.1
-0.028264,0.80319,-0.0073655,-2.7568e-21,8.0593,0.24067,0.1
-0.02834,0.80672,0.022753,-8.2614e-21,8.1263,0.2405,0.1
-0.028125,0.81087,0.052198,3.1391e-22,8.1932,0.24033,0.1
-0.027628,0.81552,0.080566,1.4881e-21,8.2601,0.24015,0.1
-0.026873,0.8205,0.10751,6.3968e-22,8.327,0.23998,0.1
-0.025888,0.82569,0.13276,-1.6526e-21,8.3939,0.23981,0.1
