"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
-0.42437,1.1293,-0.034134,-5.1485e-19,0.16386,-0.61155,0.05
-0.54263,1.2424,-0.17565,-1.6455e-19,0,-0.57904,0.05
-0.53394,1.1798,-0.39456,-6.8541e-19,-0.14033,-0.52373,0.05
0.12599,0.58397,-0.56388,-7.4839e-18,-0.36565,-0.36565,0.05
-0.30566,0.76182,-0.46177,-4.3625e-19,-0.25855,-0.44782,0.05
-0.072734,1.18,0.27102,2.4071e-19,-0.25882,0.96593,0.05
-0.028748,1.1572,0.18992,-4.9847e-20,-0.25651,1.3693,0.05
0.02173,1.1036,0.14869,1.6787e-20,-0.49428,1.6928,0.05
0.04104,1.0738,0.11364,4.1538e-20,-0.70711,1.995,0.05
0.21419,0.8641,0.58817,8.529e-19,-0.44768,0.44768,0.05
-0.025989,1.0886,0.46986,-4.1182e-19,-0.35625,0.61704,0.05
-0.14283,1.2078,0.32484,-4.6092e-20,-0.21456,0.80075,0.05
0.545,0.49048,0.52672,-1.9928e-18,-0.53497,0.22159,0.05
0.67623,0.22652,1.4948e-05,-2.3861e-18,-0.5422,4.6259e-18,0.05
0.56864,0.27508,-0.46881,-1.1786e-17,-0.47774,-0.19789,0.05
-0.126,1.1587,-0.046834,0,1.1201,-1.1364,0.05
-0.092111,1.182,-0.038129,0,1.3266,-1.5657,0.05
-0.076159,1.1752,-0.037467,0,1.5331,-1.995,0.05
-0.061033,1.1536,-0.027093,0,1.7397,-2.4243,0.05
-0.0528,1.1321,-0.020977,0,1.9462,-2.8536,0.05
-0.046212,1.1127,-0.013886,0,2.1527,-3.2828,0.05
-0.042585,1.0988,-0.0090755,0,2.3592,-3.7121,0.05
-0.040256,1.0891,-0.0047902,0,2.5657,-4.1414,0.05
-0.039572,1.084,-0.0019571,0,2.7722,-4.5707,0.05
-0.038834,1.0818,0,0,2.7722,-5,0.05
0.046677,1.0505,0.079096,0,-0.9364,2.4243,0.05
0.046808,1.0332,0.053321,0,-1.1657,2.8536,0.05
0.045496,1.0217,0.034914,0,-1.395,3.2828,0.05
0.043912,1.0138,0.02145,0,-1.6243,3.7121,0.05
0.042728,1.0086,0.011589,0,-1.8536,4.1414,0.05
0.042414,1.0051,0.0045817,0,-2.0828,4.5707,0.05
0.043323,1.0029,0,0,-2.3121,5,0.05
-0.1352,0.82191,-0.0082178,-5.6199e-19,1.1201,-0.70711,0.05
-0.13963,0.3253,0.055533,-1.0641e-18,0.92388,-0.38268,0.05
-0.12338,0.29713,0.022857,-1.4404e-18,1.1256,-0.38204,0.05
-0.2926,0.60326,0.024613,1.0481e-18,0.50381,-0.50381,0.05
-0.19665,0.23351,0.06852,7.6858e-19,0.76589,-0.31724,0.05
-0.36723,0.79709,0.034744,7.4975e-19,0.31656,-0.5483,0.05
-0.50143,0.97431,0.0026655,-1.0543e-18,0.14987,-0.55931,0.05
-0.63006,1.0388,-0.13515,-1.3449e-19,0,-0.5422,0.05
-0.59399,0.78035,-0.25895,6.6198e-20,-0.13384,-0.49948,0.05
0.11694,0,0,0,-0.35355,-0.35355,0.05
-0.32271,0,0,0,-0.25,-0.43301,0.05
-0.15284,1.2323,0.20148,-2.1247e-20,0,1,0.05
-0.073307,1.1934,0.15968,1.1022e-20,0,1.4,0.05
-0.011759,1.1315,0.13919,-2.0981e-20,-0.2542,1.7727,0.05
0.018094,1.0896,0.10776,2.7149e-20,-0.49142,2.1062,0.05
0.032383,1.0637,0.082542,7.1722e-22,-0.70711,2.4243,0.05
0.18869,0.85402,0.68407,2.036e-18,-0.40944,0.40944,0.05
-0.0951,1.113,0.55173,-1.7655e-19,-0.31656,0.5483,0.05
-0.23222,1.2449,0.3654,-2.3531e-19,-0.18441,0.68821,0.05
-0.23951,1.2603,0.2196,-2.294e-19,0,0.829,0.05
0.56183,0.41162,0.58968,1.6694e-18,-0.50093,0.20749,0.05
0.6922,0.12116,7.8497e-06,9.4933e-19,-0.5171,0,0.05
0.57078,0,0,0,-0.46194,-0.19134,0.05
-0.11493,1.1491,-0.039942,0,1.3266,-1.1364,0.05
-0.090314,1.1804,-0.031459,0,1.5331,-1.5657,0.05
-0.076426,1.1754,-0.031602,0,1.7397,-1.995,0.05
-0.062234,1.1547,-0.0222,0,1.9462,-2.4243,0.05
-0.05431,1.1334,-0.017414,0,2.1527,-2.8536,0.05
-0.047622,1.1139,-0.011136,0,2.3592,-3.2828,0.05
-0.043949,1.0999,-0.0072458,0,2.5657,-3.7121,0.05
-0.0414,1.0901,-0.0036023,0,2.7722,-4.1414,0.05
-0.040546,1.0848,-0.0014207,0,2.9787,-4.5707,0.05
-0.039806,1.0826,0,0,2.9787,-5,0.05
0.037871,1.0429,0.057873,0,-0.9364,2.8536,0.05
0.039176,1.0283,0.038621,0,-1.1657,3.2828,0.05
0.039295,1.0187,0.024313,0,-1.395,3.7121,0.05
0.039286,1.0123,0.013573,0,-1.6243,4.1414,0.05
0.039827,1.0079,0.0056198,0,-1.8536,4.5707,0.05
0.041401,1.005,0,0,-2.0828,5,0.05
-0.1252,0.80947,-0.01,-8.1704e-19,1.3266,-0.70711,0.05
-0.11966,0.30331,0.0053454,-9.5559e-19,1.3273,-0.38139,0.05
-0.12952,0.011748,3.2665e-05,-8.3286e-24,1,0,0.05
-0.11898,0.021108,-8.5512e-05,-1.4152e-23,1.2,0,0.05
-0.33206,0.35211,-0.045802,-1.3331e-19,0.44768,-0.44768,0.05
-0.25315,0.070707,0.0070795,8.3261e-19,0.65826,-0.27266,0.05
-0.17748,-0.039788,0.00018698,-3.1425e-19,0.829,-4.6259e-18,0.05
-0.41129,0.51225,0.0078671,-2.408e-20,0.28952,-0.50147,0.05
-0.56008,0.68216,0.020062,4.6543e-18,0.14033,-0.52373,0.05
-0.68082,0.599,-0.067024,-3.6276e-20,0,-0.5171,0.05
-0.6116,0,0,0,-0.12941,-0.48296,0.05
-0.1892,1.2308,0.12572,-3.8886e-19,0.25882,0.96593,0.05
-0.10493,1.2139,0.12488,3.5632e-20,0.25651,1.3693,0.05
-0.038978,1.156,0.12632,-2.0317e-20,0,1.8,0.05
-0.0024289,1.1068,0.102,-5.2083e-24,-0.25188,2.1761,0.05
0.016767,1.0744,0.078644,1.2321e-22,-0.48856,2.5196,0.05
0.027217,1.0529,0.059959,-7.2726e-21,-0.70711,2.8536,0.05
0.15378,0.80351,0.72883,-1.1074e-18,-0.38339,0.38339,0.05
-0.17362,1.1335,0.61811,-1.6153e-18,-0.28952,0.50147,0.05
-0.33404,1.2851,0.40252,-5.1988e-19,-0.16386,0.61155,0.05
-0.3341,1.2859,0.21645,-1.7192e-19,0,0.71249,0.05
-0.26517,1.2245,0.11091,3.9464e-19,0.21456,0.80075,0.05
0.56864,0.27511,0.46884,1.2695e-17,-0.47774,0.19789,0.05
0.69731,0,0,0,-0.5,0,0.05
-0.10904,1.1429,-0.033781,0,1.5331,-1.1364,0.05
-0.089364,1.1792,-0.025532,0,1.7397,-1.5657,0.05
-0.076506,1.1754,-0.026154,0,1.9462,-1.995,0.05
-0.063048,1.1554,-0.017653,0,2.1527,-2.4243,0.05
-0.055405,1.1343,-0.014044,0,2.3592,-2.8536,0.05
-0.048665,1.1148,-0.0085221,0,2.5657,-3.2828,0.05
-0.04498,1.1007,-0.0055087,0,2.7722,-3.7121,0.05
-0.042236,1.0907,-0.0024706,0,2.9787,-4.1414,0.05
-0.041238,1.0853,-0.0009148,0,3.1852,-4.5707,0.05
-0.040494,1.0831,0,0,3.1852,-5,0.05
0.032039,1.036,0.041585,0,-0.9364,3.2828,0.05
0.034012,1.0242,0.026754,0,-1.1657,3.7121,0.05
0.03525,1.0165,0.015334,0,-1.395,4.1414,0.05
0.036667,1.0113,0.0065711,0,-1.6243,4.5707,0.05
0.038889,1.0077,0,0,-1.8536,5,0.05
-0.1195,0.80046,-0.010007,5.4405e-22,1.5331,-0.70711,0.05
-0.11566,0.28927,-0.006118,-4.9982e-19,1.529,-0.38074,0.05
-0.11665,0.034386,-3.625e-05,1.5102e-19,1.4,0,0.05
-0.13966,0.32551,-0.055475,1.0643e-18,0.92388,0.38268,0.05
-0.1234,0.29733,-0.022933,1.4408e-18,1.1256,0.38204,0.05
-0.35142,0.063483,-0.14984,-5.0669e-19,0.40944,-0.40944,0.05
-0.27151,-0.070075,-0.10876,-6.3301e-19,0.58493,-0.24228,0.05
-0.21703,-0.15346,0.00016456,-2.9833e-19,0.71249,-9.2519e-18,0.05
-0.19664,0.23363,-0.068326,-1.0829e-18,0.76589,0.31724,0.05
-0.43927,0.17943,-0.047215,-6.0466e-19,0.2711,-0.46956,0.05
-0.59098,0.28773,0.014282,1.6266e-18,0.13384,-0.49948,0.05
-0.69478,0,0,0,0,-0.5,0.05
-0.20475,1.1614,0.061427,2.6629e-20,0.5,0.86603,0.05
-0.13429,1.2067,0.088563,-6.4299e-20,0.49714,1.2794,0.05
-0.060217,1.177,0.11056,-1.1649e-19,0.2542,1.7727,0.05
-0.020207,1.1241,0.095382,-6.4966e-22,0,2.2,0.05
0.0028341,1.0863,0.075172,-1.0748e-21,-0.24957,2.5796,0.05
0.015938,1.061,0.057545,-1.5322e-20,-0.4857,2.933,0.05
0.023847,1.0438,0.042951,-2.3636e-20,-0.70711,3.2828,0.05
0.126,0.58404,0.56394,7.4494e-18,-0.36565,0.36565,0.05
-0.25138,1.072,0.63008,1.7821e-18,-0.2711,0.46956,0.05
-0.43954,1.2968,0.4202,-1.1296e-18,-0.14987,0.55931,0.05
-0.43813,1.2946,0.20253,2.0208e-19,0,0.63312,0.05
-0.34291,1.1997,0.076134,7.4073e-19,0.18441,0.68821,0.05
-0.25374,1.0881,0.022817,1.2049e-19,0.4145,0.71793,0.05
0.57078,0,0,0,-0.46194,0.19134,0.05
-0.10556,1.1383,-0.02806,0,1.7397,-1.1364,0.05
-0.088544,1.1782,-0.020133,0,1.9462,-1.5657,0.05
-0.076314,1.1751,-0.021057,0,2.1527,-1.995,0.05
-0.063519,1.1558,-0.013414,0,2.3592,-2.4243,0.05
-0.056126,1.1349,-0.010855,0,2.5657,-2.8536,0.05
-0.049374,1.1153,-0.0060474,0,2.7722,-3.2828,0.05
-0.045695,1.1013,-0.0038643,0,2.9787,-3.7121,0.05
-0.042785,1.0911,-0.0014013,0,3.1852,-4.1414,0.05
-0.041659,1.0856,-0.000439,0,3.3917,-4.5707,0.05
-0.040918,1.0834,0,0,3.3917,-5,0.05
0.028136,1.0304,0.028674,0,-0.9364,3.7121,0.05
0.030674,1.0213,0.016818,0,-1.1657,4.1414,0.05
0.032979,1.0152,0.0074105,0,-1.395,4.5707,0.05
0.035825,1.011,0,0,-1.6243,5,0.05
-0.11625,0.79379,-0.0094162,-1.4668e-21,1.7397,-0.70711,0.05
-0.11439,0.28813,-0.007577,-1.2465e-19,1.7306,-0.38009,0.05
-0.11396,0.021426,-2.6386e-05,-2.0617e-20,1.6,0,0.05
-0.11967,0.30348,-0.0053828,1.0791e-18,1.3273,0.38139,0.05
-0.1831,0.91791,0.0039401,5.4992e-19,0.70711,0.70711,0.05
-0.1495,0.83719,0.0033712,1.8841e-18,0.91362,0.70711,0.05
-0.36098,-0.14415,-0.21938,-5.2116e-18,0.38339,-0.38339,0.05
-0.27072,-0.1556,-0.21726,-3.7518e-19,0.53497,-0.22159,0.05
-0.22248,-0.17328,0.00012997,2.2386e-19,0.63312,0,0.05
-0.2531,0.070801,-0.0069301,-1.1306e-18,0.65826,0.27266,0.05
-0.23176,0.78284,-0.032808,-1.4241e-18,0.58619,0.58619,0.05
-0.45255,-0.030322,-0.062533,2.8585e-18,0.25855,-0.44782,0.05
-0.5991,0,0,0,0.12941,-0.48296,0.05
-0.15791,1.1847,0.06404,-4.3967e-20,0.70711,1.1364,0.05
-0.079671,1.1878,0.090386,-9.6742e-20,0.49428,1.6928,0.05
-0.035707,1.1418,0.088602,8.8723e-21,0.25188,2.1761,0.05
-0.0098229,1.0988,0.071549,-2.7945e-21,0,2.6,0.05
0.0057121,1.07,0.05548,-5.9554e-21,-0.24726,2.983,0.05
0.015289,1.0504,0.041516,-2.3887e-20,-0.48284,3.3464,0.05
0.021578,1.0368,0.029588,-5.8982e-21,-0.70711,3.7121,0.05
0.11696,0,0,0,-0.35355,0.35355,0.05
-0.30568,0.76192,0.46183,1.3811e-18,-0.25855,0.44782,0.05
-0.53401,1.1799,0.39462,3.5924e-18,-0.14033,0.52373,0.05
-0.5427,1.2425,0.17567,1.6456e-19,0,0.57904,0.05
-0.42441,1.1294,0.034134,5.1491e-19,0.16386,0.61155,0.05
-0.31192,0.97956,-0.017497,1.0191e-18,0.35625,0.61704,0.05
-0.10299,1.1346,-0.022621,0,1.9462,-1.1364,0.05
-0.087677,1.1771,-0.015116,0,2.1527,-1.5657,0.05
-0.075892,1.1747,-0.016252,0,2.3592,-1.995,0.05
-0.063693,1.1559,-0.0094507,0,2.5657,-2.4243,0.05
-0.056499,1.1351,-0.0078358,0,2.7722,-2.8536,0.05
-0.049779,1.1156,-0.0037175,0,2.9787,-3.2828,0.05
-0.046101,1.1015,-0.0023099,0,3.1852,-3.7121,0.05
-0.043071,1.0913,-0.0004034,0,3.3917,-4.1414,0.05
-0.041805,1.0856,9.3734e-06,0,3.5982,-4.5707,0.05
-0.0411,1.0834,0,0,3.5982,-5,0.05
0.025626,1.0265,0.017973,0,-0.9364,4.1414,0.05
0.028817,1.0195,0.008113,0,-1.1657,4.5707,0.05
0.032255,1.0147,0,0,-1.395,5,0.05
-0.11398,0.78853,-0.0080226,-9.4601e-22,1.9462,-0.70711,0.05
-0.11311,0.28219,-0.0066102,-1.7978e-20,1.9323,-0.37945,0.05
-0.11393,0.024779,-1.1825e-05,-1.2865e-19,1.8,0,0.05
-0.11567,0.28944,0.0060889,5.2032e-19,1.529,0.38074,0.05
-0.13522,0.82202,0.008208,5.6026e-19,1.1201,0.70711,0.05
-0.14206,1.1726,0.054841,0,0.91362,1.1364,0.05
-0.3661,-0.15812,-0.17025,-4.0473e-18,0.36565,-0.36565,0.05
-0.26748,-0.15252,-0.25625,-5.3455e-19,0.50093,-0.20749,0.05
-0.21718,-0.14802,8.9244e-05,1.271e-18,0.57904,0,0.05
-0.27145,-0.069997,0.10886,8.5671e-19,0.58493,0.24228,0.05
-0.29254,0.6034,-0.024634,-1.0479e-18,0.50381,0.50381,0.05
-0.4561,0,0,0,0.25,-0.43301,0.05
-0.097787,1.1897,0.070232,-3.3845e-20,0.70711,1.5657,0.05
-0.050048,1.1577,0.079858,5.1109e-20,0.49142,2.1062,0.05
-0.02138,1.1125,0.068329,2.9713e-20,0.24957,2.5796,0.05
-0.0038788,1.0795,0.0534,-4.0413e-21,0,3,0.05
0.007312,1.0576,0.040287,2.6569e-21,-0.24495,3.3864,0.05
0.014746,1.0425,0.028783,2.2702e-21,-0.47998,3.7598,0.05
0.0201,1.0319,0.018549,7.5197e-21,-0.70711,4.1414,0.05
-0.32273,0,0,0,-0.25,0.43301,0.05
-0.59408,0.78047,0.259,8.7866e-19,-0.13384,0.49948,0.05
-0.63015,1.0389,0.13518,1.3451e-19,0,0.5422,0.05
-0.50148,0.97447,-0.0026622,-4.768e-19,0.14987,0.55931,0.05
-0.36722,0.79725,-0.034759,-7.4964e-19,0.31656,0.5483,0.05
-0.10088,1.1315,-0.017368,0,2.1527,-1.1364,0.05
-0.086765,1.1761,-0.010383,0,2.3592,-1.5657,0.05
-0.075256,1.174,-0.011693,0,2.5657,-1.995,0.05
-0.063597,1.1558,-0.0057421,0,2.7722,-2.4243,0.05
-0.056533,1.135,-0.0049758,0,2.9787,-2.8536,0.05
-0.04991,1.1157,-0.0015434,0,3.1852,-3.2828,0.05
-0.046197,1.1015,-0.00083923,0,3.3917,-3.7121,0.05
-0.043127,1.0912,0.00052265,0,3.5982,-4.1414,0.05
-0.041698,1.0854,0.00042931,0,3.8047,-4.5707,0.05
-0.041056,1.0833,0,0,3.8047,-5,0.05
0.024248,1.0241,0.0086538,0,-0.9364,4.5707,0.05
0.028232,1.0189,0,0,-1.1657,5,0.05
-0.11216,0.78439,-0.0058953,-2.4368e-19,2.1527,-0.70711,0.05
-0.11229,0.2797,-0.0049878,1.425e-19,2.134,-0.3788,0.05
-0.11277,0.019352,3.3988e-06,2.0179e-21,2,0,0.05
-0.11439,0.28829,0.0075578,-2.0564e-20,1.7306,0.38009,0.05
-0.12521,0.80958,0.0099851,8.1605e-19,1.3266,0.70711,0.05
-0.12602,1.1587,0.046816,0,1.1201,1.1364,0.05
-0.099104,1.1884,0.056176,0,0.91362,1.5657,0.05
-0.3677,0,0,0,0.35355,-0.35355,0.05
-0.26626,-0.094183,-0.18374,-7.9129e-18,0.47774,-0.19789,0.05
-0.2102,-0.10366,5.2751e-05,2.3539e-19,0.5422,9.2519e-18,0.05
-0.27067,-0.15558,0.21735,1.6457e-18,0.53497,0.22159,0.05
-0.33201,0.35227,0.045763,1.3331e-19,0.44768,0.44768,0.05
-0.065878,1.1701,0.069688,8.8162e-20,0.70711,1.995,0.05
-0.031809,1.127,0.064734,1.427e-20,0.48856,2.5196,0.05
-0.012866,1.0899,0.051715,-7.1662e-21,0.24726,2.983,0.05
-0.00037306,1.0652,0.039077,-1.16e-21,0,3.4,0.05
0.0081608,1.0487,0.028077,3.2845e-21,-0.24264,3.7898,0.05
0.014326,1.0372,0.018137,5.1134e-21,-0.47712,4.1732,0.05
0.019302,1.0291,0.0089489,-4.9901e-21,-0.70711,4.5707,0.05
-0.61168,0,0,0,-0.12941,0.48296,0.05
-0.68092,0.59912,0.067046,3.6276e-20,0,0.5171,0.05
-0.56014,0.68233,-0.020065,-9.6678e-19,0.14033,0.52373,0.05
-0.41128,0.51242,-0.0078849,-1.5067e-18,0.28952,0.50147,0.05
-0.099032,1.129,-0.012251,0,2.3592,-1.1364,0.05
-0.085785,1.175,-0.0058776,0,2.5657,-1.5657,0.05
-0.07438,1.1731,-0.0073491,0,2.7722,-1.995,0.05
-0.063252,1.1554,-0.0022865,0,2.9787,-2.4243,0.05
-0.05621,1.1346,-0.00226,0,3.1852,-2.8536,0.05
-0.04981,1.1155,0.00047389,0,3.3917,-3.2828,0.05
-0.046015,1.1012,0.00053982,0,3.5982,-3.7121,0.05
-0.042953,1.0909,0.0013816,0,3.8047,-4.1414,0.05
-0.041377,1.085,0.0008165,0,4.0112,-4.5707,0.05
-0.040789,1.0829,0,0,4.0112,-5,0.05
0.023825,1.0233,0,0,-0.9364,5,0.05
-0.11055,0.7813,-0.0032017,1.1957e-19,2.3592,-0.70711,0.05
-0.11149,0.27728,-0.0029645,-3.4583e-19,2.3357,-0.37815,0.05
-0.11202,0.018704,2.3438e-06,2.293e-21,2.2,0,0.05
-0.11311,0.28235,0.0066062,1.8398e-20,1.9323,0.37945,0.05
-0.1195,0.80057,0.0099933,5.4399e-22,1.5331,0.70711,0.05
-0.11495,1.1491,0.039925,0,1.3266,1.1364,0.05
-0.095632,1.1848,0.045998,0,1.1201,1.5657,0.05
-0.073604,1.1737,0.0592,0,0.91362,1.995,0.05
-0.26587,0,0,0,0.46194,-0.19134,0.05
-0.20526,-0.053003,2.2696e-05,-1.7916e-18,0.5171,0,0.05
-0.26743,-0.15254,0.25633,7.6995e-19,0.50093,0.20749,0.05
-0.35137,0.0636,0.14983,5.0655e-19,0.40944,0.40944,0.05
-0.043426,1.1401,0.059459,-1.7722e-20,0.70711,2.4243,0.05
-0.020942,1.1016,0.050256,-1.2167e-20,0.4857,2.933,0.05
-0.0077229,1.0733,0.038167,1.387e-21,0.24495,3.3864,0.05
0.0016724,1.055,0.027389,1.4773e-22,0,3.8,0.05
0.008585,1.0427,0.017748,-7.4778e-22,-0.24033,4.1932,0.05
0.014103,1.0341,0.0087973,-3.2087e-21,-0.47426,4.5866,0.05
0.019115,1.028,0,-1.3841e-21,-0.70711,5,0.05
-0.69489,0,0,0,0,0.5,0.05
-0.59105,0.28783,-0.014288,-1.082e-19,0.13384,0.49948,0.05
-0.43927,0.17954,0.047208,4.2917e-18,0.2711,0.46956,0.05
-0.097248,1.1269,-0.0072198,0,2.5657,-1.1364,0.05
-0.084696,1.174,-0.0015432,0,2.7722,-1.5657,0.05
-0.073178,1.172,-0.0031927,0,2.9787,-1.995,0.05
-0.062704,1.1548,0.00093906,0,3.1852,-2.4243,0.05
-0.055574,1.134,0.00029851,0,3.3917,-2.8536,0.05
-0.049444,1.115,0.0023451,0,3.5982,-3.2828,0.05
-0.045602,1.1007,0.0018137,0,3.8047,-3.7121,0.05
-0.042537,1.0905,0.0021721,0,4.0112,-4.1414,0.05
-0.04086,1.0844,0.0011697,0,4.2178,-4.5707,0.05
-0.040314,1.0824,0,0,4.2178,-5,0.05
-0.10906,0.77933,-7.5745e-06,4.7747e-19,2.5657,-0.70711,0.05
-0.11072,0.2757,-0.0011386,3.3241e-19,2.5374,-0.3775,0.05
-0.11122,0.017299,2.0794e-06,4.2801e-21,2.4,0,0.05
-0.11229,0.27985,0.0049826,-1.4056e-19,2.134,0.3788,0.05
-0.11625,0.7939,0.0094005,-1.4668e-21,1.7397,0.70711,0.05
-0.10905,1.1429,0.033764,0,1.5331,1.1364,0.05
-0.09213,1.182,0.038116,0,1.3266,1.5657,0.05
-0.075913,1.1749,0.050921,0,1.1201,1.995,0.05
-0.051452,1.1451,0.051311,0,0.91362,2.4243,0.05
-0.20341,0,0,0,0.5,0,0.05
-0.2662,-0.094193,0.18378,6.1399e-18,0.47774,0.19789,0.05
-0.36093,-0.14414,0.21941,5.211e-18,0.38339,0.38339,0.05
-0.029786,1.1127,0.047658,-1.824e-20,0.70711,2.8536,0.05
-0.014415,1.0824,0.037588,-6.3517e-21,0.48284,3.3464,0.05
-0.0046303,1.0617,0.026908,4.6374e-21,0.24264,3.7898,0.05
0.0028375,1.0483,0.01737,-6.9369e-22,0,4.2,0.05
0.0088145,1.0392,0.0086162,1.3663e-21,-0.23801,4.5966,0.05
0.014087,1.033,0,-2.7666e-21,-0.4714,5,0.05
-0.59917,0,0,0,0.12941,0.48296,0.05
-0.45255,-0.030304,0.06254,-1.34e-18,0.25855,0.44782,0.05
-0.095525,1.1251,-0.0022243,0,2.7722,-1.1364,0.05
-0.083453,1.1727,0.002707,0,2.9787,-1.5657,0.05
-0.071743,1.1707,0.00075521,0,3.1852,-1.995,0.05
-0.061855,1.1539,0.0039719,0,3.3917,-2.4243,0.05
-0.054715,1.1331,0.0026742,0,3.5982,-2.8536,0.05
-0.048785,1.1143,0.004073,0,3.8047,-3.2828,0.05
-0.04497,1.1,0.0029825,0,4.0112,-3.7121,0.05
-0.041909,1.0898,0.0028921,0,4.2178,-4.1414,0.05
-0.040158,1.0837,0.0014894,0,4.4243,-4.5707,0.05
-0.039651,1.0817,0,0,4.4243,-5,0.05
-0.10764,0.77874,0.0036613,-3.5769e-19,2.7722,-0.70711,0.05
-0.11004,0.2752,-7.2603e-05,1.0622e-19,2.7391,-0.37686,0.05
-0.11043,0.016517,3.8699e-06,1.9942e-21,2.6,0,0.05
-0.11149,0.27745,0.0029598,3.4996e-19,2.3357,0.37815,0.05
-0.11398,0.78864,0.0080069,9.4596e-22,1.9462,0.70711,0.05
-0.10556,1.1383,0.028044,0,1.7397,1.1364,0.05
-0.090321,1.1804,0.031445,0,1.5331,1.5657,0.05
-0.076028,1.175,0.043824,0,1.3266,1.995,0.05
-0.055587,1.1484,0.044335,0,1.1201,2.4243,0.05
-0.037172,1.1181,0.042239,0,0.91362,2.8536,0.05
-0.26581,0,0,0,0.46194,0.19134,0.05
-0.36605,-0.15817,0.17029,4.0634e-18,0.36565,0.36565,0.05
-0.021441,1.0911,0.036253,-3.6413e-21,0.70711,3.2828,0.05
-0.010488,1.0688,0.026693,2.0688e-21,0.47998,3.7598,0.05
-0.0028074,1.054,0.017127,-2.044e-21,0.24033,4.1932,0.05
0.003484,1.0443,0.0084419,2.8933e-23,0,4.6,0.05
0.0089256,1.038,0,-9.0444e-22,-0.2357,5,0.05
-0.45611,0,0,0,0.25,0.43301,0.05
-0.093954,1.1234,0.0027675,0,2.9787,-1.1364,0.05
-0.081862,1.1712,0.0069018,0,3.1852,-1.5657,0.05
-0.070189,1.1692,0.0044669,0,3.3917,-1.995,0.05
-0.060619,1.1527,0.0068088,0,3.5982,-2.4243,0.05
-0.053639,1.132,0.0048661,0,3.8047,-2.8536,0.05
-0.047885,1.1134,0.0056539,0,4.0112,-3.2828,0.05
-0.044134,1.0992,0.0040478,0,4.2178,-3.7121,0.05
-0.041094,1.089,0.0035413,0,4.4243,-4.1414,0.05
-0.039289,1.0828,0.0017762,0,4.6308,-4.5707,0.05
-0.038821,1.0809,0,0,4.6308,-5,0.05
-0.10625,0.7798,0.0078045,2.378e-19,2.9787,-0.70711,0.05
-0.10939,0.27599,0.00014252,2.9607e-20,2.9408,-0.37621,0.05
-0.10965,0.016118,5.019e-06,5.241e-25,2.8,0,0.05
-0.11072,0.27587,0.0011362,3.5748e-19,2.5374,0.3775,0.05
-0.11215,0.78449,0.0058815,2.4366e-19,2.1527,0.70711,0.05
-0.10299,1.1346,0.022605,0,1.9462,1.1364,0.05
-0.089362,1.1792,0.025517,0,1.7397,1.5657,0.05
-0.076166,1.1752,0.037453,0,1.5331,1.995,0.05
-0.057754,1.1504,0.038066,0,1.3266,2.4243,0.05
-0.042148,1.1223,0.037419,0,1.1201,2.8536,0.05
-0.027766,1.0961,0.032696,0,0.91362,3.2828,0.05
-0.36765,0,0,0,0.35355,0.35355,0.05
-0.016394,1.0756,0.025987,-7.2676e-21,0.70711,3.7121,0.05
-0.0081597,1.0599,0.017067,3.1671e-21,0.47712,4.1732,0.05
-0.0017724,1.0495,0.008358,-6.8917e-22,0.23801,4.5966,0.05
0.0037185,1.043,0,3.8877e-22,0,5,0.05
-0.092307,1.1216,0.0077976,0,3.1852,-1.1364,0.05
-0.079845,1.1692,0.01098,0,3.3917,-1.5657,0.05
-0.068399,1.1675,0.0079528,0,3.5982,-1.995,0.05
-0.059088,1.1512,0.0094273,0,3.8047,-2.4243,0.05
-0.05233,1.1307,0.0068737,0,4.0112,-2.8536,0.05
-0.046779,1.1123,0.0070846,0,4.2178,-3.2828,0.05
-0.043113,1.0982,0.0050092,0,4.4243,-3.7121,0.05
-0.040113,1.088,0.0041202,0,4.6308,-4.1414,0.05
-0.03827,1.0818,0.0020304,0,4.8373,-4.5707,0.05
-0.037839,1.0799,0,0,4.8373,-5,0.05
-0.10475,0.78239,0.012505,5.8576e-19,3.1852,-0.70711,0.05
-0.10871,0.27783,0.00071428,3.4499e-19,3.1425,-0.37556,0.05
-0.10887,0.015904,2.3138e-06,2.8616e-19,3,0,0.05
-0.11004,0.27537,7.1575e-05,3.5754e-19,2.7391,0.37686,0.05
-0.11055,0.78141,0.0031898,3.6512e-19,2.3592,0.70711,0.05
-0.10088,1.1315,0.017354,0,2.1527,1.1364,0.05
-0.08854,1.1782,0.020119,0,1.9462,1.5657,0.05
-0.076427,1.1754,0.031591,0,1.7397,1.995,0.05
-0.059499,1.1521,0.032356,0,1.5331,2.4243,0.05
-0.045602,1.1255,0.032924,0,1.3266,2.8536,0.05
-0.032601,1.1004,0.029347,0,1.1201,3.2828,0.05
-0.021836,1.0802,0.023751,0,0.91362,3.7121,0.05
-0.013397,1.0654,0.0167,6.2024e-21,0.70711,4.1414,0.05
-0.0068373,1.0546,0.0083838,-2.1121e-21,0.47426,4.5866,0.05
-0.0014132,1.0479,0,-6.5064e-22,0.2357,5,0.05
-0.09023,1.1194,0.01286,0,3.3917,-1.1364,0.05
-0.077494,1.167,0.014872,0,3.5982,-1.5657,0.05
-0.066291,1.1655,0.011199,0,3.8047,-1.995,0.05
-0.057314,1.1495,0.011811,0,4.0112,-2.4243,0.05
