"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
-0.13784,0.86733,0.15227,5.2488e-20,6.117,0.32616,0
-0.14029,0.87013,0.11059,4.5641e-20,6.1616,0.32603,0
-0.14197,0.87319,0.067959,-4.7867e-20,6.2063,0.32589,0
-0.14282,0.87651,0.024959,-5.2044e-20,6.2509,0.32575,0
-0.14285,0.88007,-0.017804,-1.6901e-20,6.2955,0.32562,0
-0.14205,0.88384,-0.059773,2.071e-20,6.3402,0.32548,0
-0.14041,0.88773,-0.10047,1.5497e-20,6.3848,0.32534,0
-0.13795,0.89171,-0.13946,-1.6628e-20,6.4294,0.32521,0
-0.13476,0.89571,-0.17636,3.395e-20,6.4741,0.32507,0
-0.13093,0.89966,-0.21081,2.9184e-20,6.5187,0.32493,0
-0.12655,0.90349,-0.24256,-1.6454e-20,6.5633,0.3248,0
-0.12171,0.90713,-0.27138,1.2234e-20,6.608,0.32466,0
-0.11654,0.91051,-0.29715,4.125e-21,6.6526,0.32452,0
-0.11112,0.91357,-0.31983,2.525e-20,6.6972,0.32439,0
-0.10558,0.91626,-0.33944,2.3163e-20,6.7419,0.32425,0
-0.1,0.91855,-0.35605,1.0307e-20,6.7865,0.32411,0
-0.094468,0.9204,-0.36979,-2.2177e-20,6.8311,0.32398,0
-0.089037,0.9218,-0.38086,-1.1742e-20,6.8758,0.32384,0
-0.083768,0.92273,-0.38943,1.756e-21,6.9204,0.3237,0
-0.078705,0.92319,-0.39576,-1.8273e-20,6.965,0.32357,0
-0.073883,0.92317,-0.40007,8.6844e-21,7.0097,0.32343,0
-0.069325,0.92268,-0.4026,1.6257e-20,7.0543,0.32329,0
-0.065046,0.92174,-0.40361,-3.4261e-22,7.0989,0.32316,0
-0.061054,0.92034,-0.40332,-7.8742e-22,7.1435,0.32302,0
-0.057351,0.9185,-0.40195,6.4567e-21,7.1882,0.32288,0
-0.053935,0.91624,-0.3997,-1.2358e-20,7.2328,0.32275,0
-0.0508,0.91356,-0.39676,-6.0968e-21,7.2774,0.32261,0
-0.047938,0.91048,-0.39327,4.2851e-22,7.3221,0.32247,0
-0.045339,0.90701,-0.38938,5.2035e-21,7.3667,0.32234,0
-0.042992,0.90317,-0.3852,5.2313e-21,7.4113,0.3222,0
-0.040886,0.89896,-0.38081,-9.5428e-21,7.456,0.32206,0
-0.039011,0.89442,-0.37627,4.4662e-21,7.5006,0.32192,0
-0.037357,0.88954,-0.37163,-3.815e-23,7.5452,0.32179,0
-0.035914,0.88435,-0.36688,-3.8962e-21,7.5899,0.32165,0
-0.034672,0.87887,-0.36203,1.5609e-22,7.6345,0.32151,0
-0.033624,0.87312,-0.35702,-1.2801e-22,7.6791,0.32138,0
-0.032761,0.86712,-0.35179,3.3463e-21,7.7238,0.32124,0
-0.032076,0.86093,-0.34626,5.4746e-22,7.7684,0.3211,0
-0.031561,0.85456,-0.34032,-3.9158e-23,7.813,0.32097,0
-0.031207,0.84807,-0.33384,3.3776e-21,7.8577,0.32083,0
-0.031006,0.8415,-0.32668,-5.4509e-21,7.9023,0.32069,0
-0.030948,0.83492,-0.3187,-3.183e-21,7.9469,0.32056,0
-0.031021,0.82837,-0.30973,3.7986e-21,7.9916,0.32042,0
-0.031212,0.82193,-0.29965,1.5542e-22,8.0362,0.32028,0
-0.031506,0.81564,-0.28831,3.2709e-21,8.0808,0.32015,0
-0.031888,0.80959,-0.27561,3.5887e-21,8.1255,0.32001,0
-0.032337,0.80381,-0.26147,1.3891e-21,8.1701,0.31987,0
-0.032835,0.79837,-0.24584,-3.5487e-21,8.2147,0.31974,0
-0.033361,0.79333,-0.22871,-9.3331e-21,8.2593,0.3196,0
-0.033899,0.78871,-0.2101,-4.0137e-21,8.304,0.31946,0
-0.034426,0.78456,-0.19009,8.074e-21,8.3486,0.31933,0
-0.034911,0.78093,-0.16875,6.4615e-21,8.3932,0.31919,0
-0.035333,0.77781,-0.14622,-3.0378e-22,8.4379,0.31905,0
-0.035679,0.77524,-0.12265,-4.3672e-21,8.4825,0.31892,0
-0.035936,0.77323,-0.09822,-1.4317e-21,8.5271,0.31878,0
-0.036091,0.77178,-0.073118,-3.6741e-22,8.5718,0.31864,0
-0.036132,0.77088,-0.04754,-2.5151e-21,8.6164,0.31851,0
-0.036048,0.77053,-0.02169,2.4812e-21,8.661,0.31837,0
-0.035851,0.77072,0.004228,4.2665e-21,8.7057,0.31823,0
-0.035519,0.77141,0.030011,4.9796e-23,8.7503,0.3181,0
-0.035022,0.77258,0.055461,-2.384e-21,8.7949,0.31796,0
-0.03437,0.77419,0.080392,-4.0478e-21,8.8396,0.31782,0
-0.033572,0.77621,0.10463,-1.7697e-21,8.8842,0.31769,0
-0.032639,0.77858,0.12801,3.0348e-21,8.9288,0.31755,0
-0.031586,0.78126,0.1504,1.7046e-21,8.9735,0.31741,0
-0.030425,0.78419,0.17167,-5.1437e-22,9.0181,0.31728,0
-0.029173,0.78732,0.19172,9.1131e-22,9.0627,0.31714,0
-0.027843,0.79059,0.21048,6.8409e-22,9.1074,0.317,0
-0.026451,0.79395,0.22789,-1.7258e-21,9.152,0.31687,0
-0.025012,0.79734,0.24392,8.6006e-22,9.1966,0.31673,0
-0.023541,0.8007,0.25855,2.1064e-21,9.2413,0.31659,0
-0.022048,0.80398,0.2718,1.0895e-22,9.2859,0.31646,0
-0.020547,0.80714,0.28368,-1.3995e-21,9.3305,0.31632,0
-0.019046,0.81011,0.29424,-1.3751e-22,9.3752,0.31618,0
-0.017555,0.81287,0.30352,6.6261e-22,9.4198,0.31605,0
-0.01608,0.81538,0.31157,2.4221e-22,9.4644,0.31591,0
-0.014626,0.81759,0.31847,-3.0992e-22,9.509,0.31577,0
-0.013198,0.8195,0.32427,-2.373e-22,9.5537,0.31564,0
-0.011798,0.82106,0.32904,-7.1333e-23,9.5983,0.3155,0
-0.010429,0.82227,0.33282,6.8957e-24,9.6429,0.31536,0
-0.0090894,0.82311,0.33567,-1.4128e-22,9.6876,0.31523,0
-0.0077798,0.82358,0.33763,4.6817e-23,9.7322,0.31509,0
-0.0064986,0.82367,0.3387,-3.3993e-23,9.7768,0.31495,0
-0.0052435,0.82339,0.33891,-5.2919e-23,9.8215,0.31482,0
-0.0040115,0.82274,0.33825,4.3253e-23,9.8661,0.31468,0
-0.0027979,0.82172,0.33667,-1.0753e-26,9.9107,0.31454,0
-0.0016064,0.82012,0.33422,-9.1176e-24,9.9554,0.31441,0
0,0.81911,0.33278,6.7555e-27,10,0.31427,0
-0.15906,-0.023351,0.13953,2.167e-20,0.90631,0.42262,0
-0.15414,0.0016879,0.19405,-6.3718e-20,0.9511,0.42247,0
-0.15419,0.034837,0.2475,-8.5776e-20,0.9959,0.42232,0
-0.15665,0.066526,0.29542,-1.5277e-20,1.0407,0.42218,0
-0.16243,0.10095,0.33828,9.8579e-20,1.0855,0.42203,0
-0.1718,0.13827,0.37526,-2.5415e-22,1.1303,0.42188,0
-0.18472,0.17843,0.40525,-9.7472e-20,1.1751,0.42174,0
-0.20113,0.22151,0.42708,1.5124e-20,1.2199,0.42159,0
-0.22088,0.26766,0.43957,8.0062e-20,1.2647,0.42144,0
-0.2437,0.31695,0.44161,-1.3325e-19,1.3095,0.4213,0
-0.2691,0.36923,0.43235,2.1123e-20,1.3543,0.42115,0
-0.29638,0.42414,0.41132,-2.0018e-19,1.3991,0.421,0
-0.32463,0.48111,0.3785,1.8947e-21,1.4439,0.42086,0
-0.35274,0.53943,0.33432,1.354e-19,1.4887,0.42071,0
-0.37949,0.59826,0.27969,-4.1269e-19,1.5335,0.42056,0
-0.40363,0.65669,0.21594,2.0276e-19,1.5783,0.42042,0
-0.424,0.71374,0.14481,3.8077e-19,1.6231,0.42027,0
-0.43978,0.76837,0.06856,2.3131e-19,1.6678,0.42012,0
-0.44886,0.81926,-0.0095199,-2.6878e-19,1.7126,0.41998,0
-0.45069,0.86496,-0.085799,-1.5946e-19,1.7574,0.41983,0
-0.44664,0.90515,-0.15794,-2.9741e-20,1.8022,0.41968,0
-0.4375,0.94044,-0.22495,-1.8272e-19,1.847,0.41954,0
-0.42394,0.97093,-0.28619,4.4674e-20,1.8918,0.41939,0
-0.40671,0.99663,-0.34111,1.5434e-19,1.9366,0.41924,0
-0.38665,1.0175,-0.38929,1.9995e-19,1.9814,0.4191,0
-0.36461,1.0337,-0.43051,-1.726e-19,2.0262,0.41895,0
-0.34139,1.0451,-0.46477,1.8608e-19,2.071,0.4188,0
-0.31771,1.0521,-0.4923,1.2108e-19,2.1158,0.41866,0
-0.29416,1.055,-0.51352,-1.3569e-19,2.1606,0.41851,0
-0.27123,1.0543,-0.52902,-2.5526e-22,2.2054,0.41836,0
-0.24925,1.0504,-0.53951,-2.1677e-22,2.2502,0.41822,0
-0.22849,1.044,-0.54574,0,2.295,0.41807,0
-0.20907,1.0356,-0.54845,8.0292e-20,2.3398,0.41792,0
-0.19107,1.0256,-0.54835,-1.5102e-19,2.3846,0.41778,0
-0.17449,1.0145,-0.54605,-1.5597e-19,2.4294,0.41763,0
-0.1593,1.0027,-0.54209,7.6005e-20,2.4742,0.41748,0
-0.14545,0.99053,-0.53689,1.9534e-20,2.519,0.41734,0
-0.13285,0.97807,-0.53081,1.13e-20,2.5638,0.41719,0
-0.12144,0.96551,-0.52412,6.7064e-20,2.6086,0.41704,0
-0.11112,0.95294,-0.517,-4.2377e-20,2.6534,0.4169,0
-0.10181,0.94041,-0.5096,-4.5777e-20,2.6982,0.41675,0
-0.093439,0.92792,-0.50203,1.0113e-19,2.743,0.4166,0
-0.085931,0.91546,-0.49436,4.0842e-20,2.7878,0.41646,0
-0.079217,0.903,-0.48664,3.6815e-20,2.8326,0.41631,0
-0.073237,0.89051,-0.47889,-6.9444e-20,2.8774,0.41616,0
-0.067934,0.87795,-0.47115,-5.9015e-20,2.9222,0.41602,0
-0.06326,0.86525,-0.46342,8.921e-20,2.9669,0.41587,0
-0.05917,0.85238,-0.45573,5.521e-20,3.0117,0.41572,0
-0.055625,0.83926,-0.44807,-5.0601e-21,3.0565,0.41558,0
-0.052593,0.82586,-0.44046,-2.0721e-20,3.1013,0.41543,0
-0.050046,0.8121,-0.43291,-2.734e-20,3.1461,0.41528,0
-0.047964,0.79794,-0.42542,-2.2092e-20,3.1909,0.41514,0
-0.046337,0.78332,-0.41797,2.9687e-21,3.2357,0.41499,0
-0.045147,0.76824,-0.41054,-2.4947e-21,3.2805,0.41484,0
-0.044361,0.75272,-0.40304,-2.5839e-21,3.3253,0.4147,0
-0.043966,0.73679,-0.39532,2.4423e-20,3.3701,0.41455,0
-0.043964,0.72058,-0.38715,2.0062e-20,3.4149,0.4144,0
-0.044343,0.70427,-0.3782,1.7586e-20,3.4597,0.41426,0
-0.045081,0.68812,-0.36805,-4.0711e-20,3.5045,0.41411,0
-0.046146,0.67248,-0.35623,-1.4956e-20,3.5493,0.41396,0
-0.047495,0.65772,-0.34217,3.9684e-20,3.5941,0.41382,0
-0.049073,0.64427,-0.32536,-2.8194e-21,3.6389,0.41367,0
-0.050813,0.63255,-0.30533,-1.9068e-20,3.6837,0.41352,0
-0.052636,0.62293,-0.28173,9.7796e-21,3.7285,0.41338,0
-0.054462,0.61574,-0.2544,-4.7098e-21,3.7733,0.41323,0
-0.05621,0.61116,-0.22336,2.071e-20,3.8181,0.41308,0
-0.057807,0.60928,-0.18886,-3.1498e-21,3.8629,0.41294,0
-0.059195,0.61008,-0.15134,-2.2638e-20,3.9077,0.41279,0
-0.060334,0.6134,-0.1114,1.6049e-20,3.9525,0.41264,0
-0.061198,0.61901,-0.069747,2.9912e-20,3.9973,0.4125,0
-0.061774,0.62662,-0.027221,-2.1181e-20,4.0421,0.41235,0
-0.062057,0.63585,0.014984,-8.4819e-21,4.0869,0.4122,0
-0.062026,0.64629,0.055672,-2.6115e-20,4.1317,0.41206,0
-0.061638,0.65766,0.094344,1.0767e-21,4.1765,0.41191,0
-0.060927,0.66978,0.13088,2.6604e-20,4.2212,0.41176,0
-0.059976,0.68247,0.16517,9.85e-21,4.266,0.41162,0
-0.058848,0.69554,0.19711,-2.7578e-21,4.3108,0.41147,0
-0.0576,0.70881,0.22664,-2.445e-20,4.3556,0.41132,0
-0.056289,0.7221,0.25376,9.5911e-21,4.4004,0.41118,0
-0.054965,0.73525,0.27849,2.7138e-21,4.4452,0.41103,0
-0.053672,0.7481,0.30088,-1.0858e-20,4.49,0.41088,0
-0.052449,0.76053,0.32104,1.1707e-20,4.5348,0.41074,0
-0.051329,0.77243,0.33909,-1.1885e-21,4.5796,0.41059,0
-0.050339,0.78372,0.35517,-1.022e-20,4.6244,0.41044,0
-0.049501,0.79431,0.36944,6.356e-23,4.6692,0.4103,0
-0.048831,0.80416,0.38207,5.1527e-23,4.714,0.41015,0
-0.048343,0.81324,0.39323,7.7154e-23,4.7588,0.41,0
-0.048048,0.82153,0.40309,1.1111e-20,4.8036,0.40985,0
-0.047952,0.82901,0.41181,3.4212e-20,4.8484,0.40971,0
-0.048057,0.83572,0.41954,1.1118e-20,4.8932,0.40956,0
-0.048371,0.84165,0.42643,-9.6628e-21,4.938,0.40941,0
-0.048918,0.84682,0.4326,-1.1174e-20,4.9828,0.40927,0
-0.049703,0.85128,0.43817,1.0526e-20,5.0276,0.40912,0
-0.050726,0.85508,0.44322,1.3529e-20,5.0724,0.40897,0
-0.051993,0.85824,0.44779,-2.4782e-20,5.1172,0.40883,0
-0.053516,0.86084,0.45191,1.1815e-21,5.162,0.40868,0
-0.055306,0.86293,0.45557,-1.4914e-20,5.2068,0.40853,0
-0.057377,0.86458,0.45871,3.2478e-22,5.2516,0.40839,0
-0.059742,0.86587,0.46125,-2.3085e-21,5.2964,0.40824,0
-0.062415,0.86687,0.46303,-1.417e-20,5.3412,0.40809,0
-0.065408,0.86766,0.46388,2.6995e-20,5.386,0.40795,0
-0.068733,0.86833,0.46356,3.2819e-20,5.4308,0.4078,0
-0.072397,0.86897,0.46182,-1.8225e-20,5.4756,0.40765,0
-0.076402,0.86964,0.45835,-1.669e-20,5.5203,0.40751,0
-0.080742,0.87043,0.45285,1.8096e-20,5.5651,0.40736,0
-0.085404,0.87139,0.44501,2.1539e-20,5.6099,0.40721,0
-0.090359,0.87258,0.43454,-3.4593e-21,5.6547,0.40707,0
-0.095569,0.87403,0.42118,-1.3597e-20,5.6995,0.40692,0
-0.10098,0.87577,0.40472,1.7717e-20,5.7443,0.40677,0
-0.10652,0.8778,0.38501,-4.7485e-20,5.7891,0.40663,0
-0.11211,0.88013,0.36197,-5.0276e-20,5.8339,0.40648,0
-0.11764,0.88273,0.3356,5.214e-20,5.8787,0.40633,0
-0.12301,0.88558,0.30599,2.039e-20,5.9235,0.40619,0
-0.12809,0.88866,0.2733,-2.26e-20,5.9683,0.40604,0
-0.13278,0.89192,0.23778,-3.7206e-20,6.0131,0.40589,0
-0.13694,0.89534,0.19975,3.7015e-21,6.0579,0.40575,0
-0.14046,0.89888,0.1596,6.1e-20,6.1027,0.4056,0
-0.14324,0.90251,0.1178,3.6091e-20,6.1475,0.40545,0
-0.14518,0.90619,0.074882,-3.4149e-20,6.1923,0.40531,0
-0.14622,0.90989,0.031447,-3.2579e-20,6.2371,0.40516,0
-0.1464,0.91359,-0.011849,-3.5016e-20,6.2819,0.40501,0
-0.14574,0.9173,-0.054384,3.2891e-20,6.3267,0.40487,0
-0.14419,0.921,-0.095662,3.5357e-20,6.3715,0.40472,0
-0.14175,0.92463,-0.13525,-3.0689e-20,6.4163,0.40457,0
-0.1385,0.92815,-0.17273,2.7977e-20,6.4611,0.40443,0
-0.13455,0.93148,-0.20775,3.5314e-20,6.5059,0.40428,0
-0.12998,0.93456,-0.24001,-1.0572e-21,6.5507,0.40413,0
-0.12493,0.93733,-0.26927,6.202e-20,6.5955,0.40399,0
-0.1195,0.93973,-0.29538,5.2833e-20,6.6403,0.40384,0
-0.1138,0.94172,-0.31831,1.1255e-20,6.6851,0.40369,0
-0.10795,0.94326,-0.33807,-4.9801e-20,6.7299,0.40355,0
-0.10204,0.94435,-0.35475,-1.5679e-22,6.7747,0.4034,0
-0.096172,0.94496,-0.36847,1.3947e-20,6.8194,0.40325,0
-0.0904,0.94511,-0.37942,-1.1737e-20,6.8642,0.40311,0
-0.08479,0.94479,-0.38781,1.0785e-20,6.909,0.40296,0
-0.079389,0.94401,-0.39388,2.1039e-22,6.9538,0.40281,0
-0.074234,0.94279,-0.39786,-1.6416e-20,6.9986,0.40267,0
-0.069352,0.94113,-0.40002,8.4529e-21,7.0434,0.40252,0
-0.064759,0.93905,-0.4006,3.0533e-20,7.0882,0.40237,0
-0.060463,0.93657,-0.39985,-8.4497e-21,7.133,0.40223,0
-0.056468,0.9337,-0.39798,-7.2777e-21,7.1778,0.40208,0
-0.052772,0.93045,-0.3952,-5.905e-21,7.2226,0.40193,0
-0.049367,0.92684,-0.3917,-5.4753e-22,7.2674,0.40179,0
-0.046246,0.92289,-0.38766,6.4948e-22,7.3122,0.40164,0
-0.043397,0.91861,-0.3832,-5.3646e-21,7.357,0.40149,0
-0.040808,0.91401,-0.37844,9.8232e-21,7.4018,0.40135,0
-0.038468,0.90909,-0.37349,-4.4376e-21,7.4466,0.4012,0
-0.036364,0.90388,-0.3684,-4.2546e-21,7.4914,0.40105,0
-0.034485,0.89839,-0.36322,4.728e-21,7.5362,0.40091,0
-0.032819,0.89262,-0.35797,-9.0421e-22,7.581,0.40076,0
-0.031357,0.88659,-0.35264,-3.0148e-21,7.6258,0.40061,0
-0.030088,0.88033,-0.34721,3.4671e-21,7.6706,0.40047,0
-0.029003,0.87385,-0.34163,8.3934e-22,7.7154,0.40032,0
-0.028093,0.86719,-0.33582,-6.5032e-21,7.7602,0.40017,0
-0.027351,0.86037,-0.32968,3.2193e-21,7.805,0.40003,0
-0.026768,0.85344,-0.32311,6.2308e-21,7.8498,0.39988,0
-0.026334,0.84644,-0.31597,-3.0917e-21,7.8946,0.39973,0
-0.02604,0.83943,-0.30812,-6.3095e-21,7.9394,0.39959,0
-0.025876,0.83246,-0.29942,3.1342e-22,7.9842,0.39944,0
-0.025829,0.8256,-0.28972,2.5834e-21,8.029,0.39929,0
-0.025886,0.8189,-0.27889,3.3391e-21,8.0737,0.39915,0
-0.026033,0.81243,-0.26682,5.3493e-22,8.1185,0.399,0
-0.026253,0.80626,-0.25341,3.6395e-21,8.1633,0.39885,0
-0.026529,0.80044,-0.2386,-3.5324e-21,8.2081,0.39871,0
-0.026843,0.79503,-0.22236,-9.8519e-21,8.2529,0.39856,0
-0.027183,0.79006,-0.20471,-4.8691e-21,8.2977,0.39841,0
-0.027528,0.78559,-0.18568,7.8827e-22,8.3425,0.39827,0
-0.027849,0.78166,-0.16536,1.8208e-21,8.3873,0.39812,0
-0.028127,0.77827,-0.14386,4.8582e-21,8.4321,0.39797,0
-0.028353,0.77544,-0.12132,-5.077e-21,8.4769,0.39783,0
-0.028516,0.77321,-0.097896,-6.7798e-21,8.5217,0.39768,0
-0.028606,0.77155,-0.07377,4.8471e-21,8.5665,0.39753,0
-0.028612,0.77047,-0.04913,4.842e-23,8.6113,0.39738,0
-0.02853,0.76997,-0.02417,-3.1166e-23,8.6561,0.39724,0
-0.028355,0.77001,0.00091207,1.957e-21,8.7009,0.39709,0
-0.028071,0.77058,0.025919,-3.4331e-23,8.7457,0.39694,0
-0.027665,0.77165,0.050663,1.3692e-21,8.7905,0.3968,0
-0.027137,0.77318,0.074966,-1.875e-21,8.8353,0.39665,0
-0.026495,0.77514,0.098661,-3.1988e-21,8.8801,0.3965,0
-0.025746,0.77747,0.12159,1.7246e-21,8.9249,0.39636,0
-0.024901,0.78014,0.14362,2.9355e-21,8.9697,0.39621,0
-0.02397,0.78309,0.16464,-4.2221e-22,9.0145,0.39606,0
-0.022966,0.78626,0.18453,-1.3201e-21,9.0593,0.39592,0
-0.021902,0.7896,0.20323,3.7538e-22,9.1041,0.39577,0
-0.020788,0.79306,0.22067,-1.0369e-21,9.1489,0.39562,0
-0.019638,0.79657,0.23683,-1.006e-21,9.1937,0.39548,0
-0.018463,0.80007,0.25167,2.4469e-21,9.2385,0.39533,0
-0.017274,0.80353,0.26521,7.9544e-22,9.2833,0.39518,0
-0.016079,0.80687,0.27746,-9.9017e-22,9.3281,0.39504,0
-0.014887,0.81007,0.28846,1.6107e-22,9.3728,0.39489,0
-0.013705,0.81307,0.29823,-4.9093e-22,9.4176,0.39474,0
-0.012538,0.81584,0.30683,2.7295e-22,9.4624,0.3946,0
-0.011391,0.81834,0.31431,-2.8942e-22,9.5072,0.39445,0
-0.010267,0.82054,0.32074,-6.4477e-23,9.552,0.3943,0
-0.0091686,0.82243,0.32615,5.8228e-22,9.5968,0.39416,0
-0.0080966,0.82398,0.3306,-2.5315e-22,9.6416,0.39401,0
-0.0070512,0.82518,0.33412,-4.2584e-22,9.6864,0.39386,0
-0.0060317,0.82602,0.33675,-6.6827e-24,9.7312,0.39372,0
-0.0050365,0.8265,0.33851,4.0089e-23,9.776,0.39357,0
-0.0040631,0.82662,0.33938,2.3954e-23,9.8208,0.39342,0
-0.0031081,0.82638,0.33936,4.0778e-23,9.8656,0.39328,0
-0.0021662,0.82578,0.33842,-2.5068e-23,9.9104,0.39313,0
-0.0012402,0.82465,0.33656,-1.0661e-23,9.9552,0.39298,0
0,0.8239,0.33541,-9.0739e-25,10,0.39284,0
-0.11428,0.1931,0.051359,2.6528e-20,0.86603,0.5,0
-0.10797,0.19375,0.10428,-7.6326e-20,0.91102,0.49986,0
-0.108,0.21039,0.15416,2.3078e-22,0.95602,0.49972,0
-0.11117,0.23067,0.19925,1.9752e-22,1.001,0.49958,0
-0.11785,0.2565,0.24046,-6.377e-20,1.046,0.49944,0
-0.12837,0.28787,0.2771,1.1317e-20,1.091,0.4993,0
-0.14261,0.32414,0.30783,-3.0208e-20,1.136,0.49915,0
-0.16039,0.36487,0.33136,-1.7209e-20,1.181,0.49901,0
-0.18152,0.40978,0.34652,-9.4391e-21,1.226,0.49887,0
-0.20569,0.45857,0.35227,2.6556e-20,1.271,0.49873,0
-0.23241,0.51078,0.34782,-9.4172e-20,1.316,0.49859,0
-0.26096,0.56582,0.33268,-2.2368e-19,1.361,0.49845,0
-0.29046,0.62294,0.30676,1.0805e-19,1.406,0.49831,0
-0.31984,0.68127,0.27037,2.8e-19,1.451,0.49817,0
-0.34789,0.73986,0.22422,2.1328e-20,1.496,0.49803,0
-0.37336,0.79772,0.16942,-6.9775e-20,1.5409,0.49789,0
-0.39509,0.85387,0.10745,2.5993e-19,1.5859,0.49775,0
-0.41194,0.90754,0.040203,1.5395e-19,1.6309,0.49761,0
-0.42324,0.95695,-0.029537,-1.0881e-19,1.6759,0.49746,0
-0.42817,1.0006,-0.098729,-3.0777e-19,1.7209,0.49732,0
-0.42724,1.0385,-0.16527,-3.5888e-19,1.7659,0.49718,0
-0.4211,1.0707,-0.22778,-1.7827e-19,1.8109,0.49704,0
-0.41034,1.0972,-0.28522,3.6547e-19,1.8559,0.4969,0
-0.39566,1.1179,-0.33675,4.1023e-19,1.9009,0.49676,0
-0.37791,1.133,-0.38181,-3.5086e-20,1.9459,0.49662,0
-0.35793,1.1425,-0.42013,-4.8177e-19,1.9909,0.49648,0
-0.33651,1.1469,-0.45173,3.0344e-19,2.0359,0.49634,0
-0.31438,1.1467,-0.47688,3.1045e-19,2.0809,0.4962,0
-0.29216,1.1423,-0.4961,-2.9444e-19,2.1259,0.49606,0
-0.27033,1.1346,-0.51001,5.176e-23,2.1709,0.49591,0
-0.24926,1.1241,-0.51934,-3.3276e-23,2.2159,0.49577,0
-0.22918,1.1116,-0.52484,0,2.2609,0.49563,0
-0.21026,1.0977,-0.52722,0,2.3059,0.49549,0
-0.19257,1.0828,-0.5271,-7.5172e-20,2.3509,0.49535,0
-0.17615,1.0675,-0.52505,-1.2925e-20,2.3959,0.49521,0
-0.16099,1.052,-0.52151,2.5455e-20,2.4408,0.49507,0
-0.14703,1.0366,-0.51684,-6.8249e-20,2.4858,0.49493,0
-0.13424,1.0213,-0.51133,7.7049e-20,2.5308,0.49479,0
-0.12253,1.0063,-0.5052,-1.2354e-20,2.5758,0.49465,0
-0.11186,0.99155,-0.49859,-2.7099e-20,2.6208,0.49451,0
-0.10214,0.97713,-0.49165,2.1347e-21,2.6658,0.49437,0
-0.093321,0.96298,-0.48444,9.0633e-20,2.7108,0.49422,0
-0.085325,0.94907,-0.47703,-1.8323e-21,2.7558,0.49408,0
-0.078097,0.93535,-0.46948,3.0689e-22,2.8008,0.49394,0
-0.071579,0.92178,-0.46181,1.079e-20,2.8458,0.4938,0
-0.065719,0.9083,-0.45404,-4.1516e-20,2.8908,0.49366,0
-0.060471,0.89486,-0.44618,8.8519e-20,2.9358,0.49352,0
-0.05579,0.88141,-0.43826,4.9783e-20,2.9808,0.49338,0
-0.051637,0.86789,-0.43027,-2.9665e-20,3.0258,0.49324,0
-0.047978,0.85426,-0.42222,-7.6962e-20,3.0708,0.4931,0
-0.044783,0.84045,-0.41413,-1.7281e-20,3.1158,0.49296,0
-0.042027,0.8264,-0.40599,2.0338e-20,3.1608,0.49282,0
-0.039697,0.81206,-0.39781,-6.0509e-21,3.2058,0.49268,0
-0.037771,0.79739,-0.38961,-1.26e-20,3.2508,0.49253,0
-0.036215,0.78236,-0.38138,-1.4133e-20,3.2958,0.49239,0
-0.035016,0.76694,-0.37307,1.7637e-20,3.3407,0.49225,0
-0.034176,0.75115,-0.3646,3.165e-20,3.3857,0.49211,0
-0.033687,0.7351,-0.3558,2.0045e-20,3.4307,0.49197,0
-0.033538,0.7189,-0.34647,-5.068e-20,3.4757,0.49183,0
-0.033713,0.70278,-0.33627,-3.5897e-20,3.5207,0.49169,0
-0.034188,0.68702,-0.32482,5.4869e-20,3.5657,0.49155,0
-0.034932,0.67197,-0.31165,3.189e-20,3.6107,0.49141,0
-0.035904,0.65806,-0.29627,-2.4068e-20,3.6557,0.49127,0
-0.037051,0.64568,-0.27821,7.389e-21,3.7007,0.49113,0
-0.038314,0.63524,-0.25709,2.0588e-20,3.7457,0.49098,0
-0.039626,0.6271,-0.23263,-2.2364e-20,3.7907,0.49084,0
-0.040924,0.62149,-0.20477,-9.3137e-21,3.8357,0.4907,0
-0.042149,0.61858,-0.17361,-1.0114e-20,3.8807,0.49056,0
-0.043251,0.61836,-0.13946,2.8906e-24,3.9257,0.49042,0
-0.044198,0.62075,-0.1028,4.1403e-21,3.9707,0.49028,0
-0.044977,0.62553,-0.064249,6.2167e-21,4.0157,0.49014,0
-0.045609,0.6324,-0.024606,-1.0436e-20,4.0607,0.49,0
-0.04615,0.64094,0.014933,-2.4789e-20,4.1057,0.48986,0
-0.046342,0.65073,0.053203,-3.4674e-21,4.1507,0.48972,0
-0.046187,0.66149,0.089749,4.901e-20,4.1957,0.48958,0
-0.045883,0.67302,0.12443,2.0794e-20,4.2406,0.48944,0
-0.045422,0.68512,0.15711,-3.5632e-20,4.2856,0.48929,0
-0.044846,0.69763,0.18771,-3.2903e-20,4.3306,0.48915,0
-0.044201,0.71037,0.21618,3.284e-20,4.3756,0.48901,0
-0.043526,0.72316,0.2425,2.6042e-20,4.4206,0.48887,0
-0.042861,0.73586,0.26667,4.6056e-21,4.4656,0.48873,0
-0.04224,0.74832,0.28876,9.9453e-21,4.5106,0.48859,0
-0.041691,0.76042,0.30883,-1.7901e-20,4.5556,0.48845,0
-0.041239,0.77207,0.327,-2.8135e-20,4.6006,0.48831,0
-0.040906,0.78317,0.34339,1.8725e-20,4.6456,0.48817,0
-0.040709,0.79367,0.35812,-2.3447e-21,4.6906,0.48803,0
-0.040662,0.80351,0.37135,2.4529e-21,4.7356,0.48789,0
-0.040778,0.81266,0.38322,-2.1244e-20,4.7806,0.48774,0
