"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
-0.22826,1.2356,0.38367,-4.1565e-20,-0.21509,0.69025,0.001
-0.23165,1.2551,0.30929,-7.8905e-20,-0.13971,0.76236,0.001
-0.22212,1.2609,0.24834,7.8891e-20,-0.05055,0.83569,0.001
-0.20562,1.2585,0.2012,4.7056e-21,0.05503,0.90976,0.001
0.27688,0.64914,0.68293,-1.1355e-18,-0.46292,0.32414,0.001
0.46852,0.3985,0.57401,1.5601e-18,-0.49587,0.23123,0.001
0.59901,0.18785,0.36732,-5.9905e-19,-0.51393,0.13771,0.001
0.65175,0.057146,0.080194,-1.9945e-20,-0.51746,0.045272,0.001
0.6471,0.028573,-0.10868,-1.1056e-18,-0.50692,-0.04435,0.001
0.56737,0,0,0,-0.48296,-0.12941,0.001
-0.22527,1.1836,0.17078,0,1.2177,-0.91153,0.001
-0.1684,1.1722,0.13692,0,1.3198,-1.116,0.001
-0.13084,1.1538,0.099226,0,1.4219,-1.3204,0.001
-0.10256,1.1353,0.073428,0,1.5241,-1.5248,0.001
-0.083026,1.1194,0.050946,0,1.6262,-1.7292,0.001
-0.068354,1.1056,0.035025,0,1.7283,-1.9336,0.001
-0.057816,1.0945,0.022611,0,1.8304,-2.1381,0.001
-0.049777,1.0851,0.01413,0,1.9325,-2.3425,0.001
-0.043778,1.0774,0.0080529,0,2.0347,-2.5469,0.001
-0.039123,1.0708,0.0042151,0,2.1368,-2.7513,0.001
-0.035569,1.0651,0.0017424,0,2.2389,-2.9558,0.001
-0.032756,1.0601,0.00039807,0,2.341,-3.1602,0.001
-0.030509,1.0558,-0.00028889,0,2.4431,-3.3646,0.001
-0.028672,1.052,-0.00050483,0,2.5453,-3.569,0.001
-0.027184,1.0487,-0.00047475,0,2.6474,-3.7735,0.001
-0.025954,1.046,-0.00031899,0,2.7495,-3.9779,0.001
-0.024909,1.0437,-0.00013081,0,2.8516,-4.1823,0.001
-0.023998,1.0418,2.2448e-05,0,2.9537,-4.3867,0.001
-0.023201,1.0405,0.00010936,0,3.0559,-4.5912,0.001
-0.022491,1.0396,0.00010312,0,3.158,-4.7956,0.001
-0.02247,1.0393,0,0,3.158,-5,0.001
0.026399,1.0459,0.059838,0,-0.81629,2.5469,0.001
0.028797,1.0373,0.049695,0,-0.92548,2.7513,0.001
0.030333,1.0304,0.041101,0,-1.0347,2.9558,0.001
0.031285,1.0247,0.033762,0,-1.1438,3.1602,0.001
0.031839,1.02,0.027454,0,-1.253,3.3646,0.001
0.032134,1.0162,0.022002,0,-1.3622,3.569,0.001
0.032282,1.0131,0.017277,0,-1.4714,3.7735,0.001
0.032366,1.0105,0.013179,0,-1.5806,3.9779,0.001
0.032454,1.0085,0.009631,0,-1.6898,4.1823,0.001
0.032607,1.0068,0.006576,0,-1.799,4.3867,0.001
0.032882,1.0054,0.0039705,0,-1.9081,4.5912,0.001
0.033331,1.0043,0.0017855,0,-2.0173,4.7956,0.001
0.034,1.0033,0,0,-2.1265,5,0.001
-0.26708,1.0984,0.23617,-1.5408e-19,1.2177,-0.70711,0.001
-0.30693,0.93982,0.28454,-2.7917e-19,1.2227,-0.57254,0.001
-0.3385,0.67763,0.29813,4.3653e-20,1.2061,-0.42164,0.001
-0.36039,0.35988,0.27892,-8.1719e-20,1.1645,-0.25831,0.001
-0.3938,0.0051436,0.14916,1.0514e-19,0.99619,-0.087156,0.001
-0.35514,0.049072,0.20027,-7.8161e-19,1.0951,-0.087061,0.001
-0.43956,0.54636,-0.01813,2.4616e-19,0.48039,-0.48039,0.001
-0.46799,0.39027,-0.10271,-1.4727e-18,0.59224,-0.41469,0.001
-0.51764,0.26492,-0.11818,-7.7219e-19,0.70244,-0.32755,0.001
-0.51621,0.10491,-0.026512,-2.1691e-18,0.80869,-0.21669,0.001
-0.43134,-0.068558,0.054832,3.466e-19,0.90795,-0.079435,0.001
-0.45208,0.6527,0.022734,1.5273e-19,0.39645,-0.50603,0.001
-0.48317,0.73882,0.035014,-5.7021e-20,0.31673,-0.52394,0.001
-0.53134,0.81305,0.035109,8.9781e-19,0.24075,-0.53491,0.001
-0.60119,0.87439,0.026013,5.6579e-19,0.16812,-0.53953,0.001
-0.69282,0.90543,-0.00031927,6.8918e-19,0.098622,-0.53816,0.001
-0.78781,0.87347,-0.045383,7.6716e-19,0.032125,-0.53109,0.001
-0.85861,0.73506,-0.090525,4.0482e-19,-0.031363,-0.51849,0.001
-0.88154,0.45605,-0.096141,1.0198e-18,-0.091724,-0.50052,0.001
-0.84494,0,0,0,-0.14875,-0.47736,0.001
-0.18265,1.2494,0.16131,1.2489e-19,0.18026,0.98362,0.001
-0.13532,1.2238,0.15098,2.3409e-20,0.17944,1.1749,0.001
-0.088267,1.1862,0.14743,-1.1868e-20,0.059808,1.3793,0.001
-0.052877,1.1518,0.13293,8.4938e-21,-0.059523,1.5699,0.001
-0.028289,1.1243,0.11794,-7.9061e-22,-0.177,1.7486,0.001
-0.011113,1.1025,0.10375,3.1449e-22,-0.29142,1.9179,0.001
0.00095956,1.0853,0.090805,1.7628e-21,-0.40194,2.0799,0.001
0.0095847,1.0715,0.079277,-9.1658e-22,-0.50807,2.2372,0.001
0.015993,1.0601,0.069074,7.6987e-24,-0.60971,2.3921,0.001
0.02104,1.0508,0.060428,3.746e-22,-0.70711,2.5469,0.001
0.05145,0.86222,0.73917,2.6354e-20,-0.3996,0.3996,0.001
-0.097699,1.02,0.68794,6.9866e-20,-0.36176,0.46176,0.001
-0.19669,1.1401,0.60364,-8.0667e-20,-0.31673,0.52394,0.001
-0.25267,1.218,0.50576,-3.0696e-19,-0.26383,0.5862,0.001
-0.27667,1.2614,0.41052,3.0154e-19,-0.20212,0.64861,0.001
-0.27749,1.2792,0.32764,-2.1012e-19,-0.13032,0.71115,0.001
-0.26334,1.2807,0.26062,-7.2652e-20,-0.046797,0.77364,0.001
-0.24238,1.2745,0.20825,-8.0231e-20,0.05055,0.83569,0.001
-0.22012,1.2653,0.16792,1.8548e-19,0.16429,0.89649,0.001
0.2667,0.62207,0.7151,1.2193e-18,-0.44818,0.31382,0.001
0.46776,0.35122,0.57108,4.3977e-19,-0.48221,0.22486,0.001
0.6021,0.13455,0.31913,-3.6958e-20,-0.50173,0.13444,0.001
0.65449,0.023515,0.050208,1.1458e-18,-0.50692,0.04435,0.001
0.64814,0,0,0,-0.4981,-0.043578,0.001
-0.20127,1.1548,0.18059,0,1.3198,-0.91153,0.001
-0.15079,1.15,0.14127,0,1.4219,-1.116,0.001
-0.11734,1.1366,0.10086,0,1.5241,-1.3204,0.001
-0.092387,1.1226,0.073197,0,1.6262,-1.5248,0.001
-0.075242,1.1103,0.0497,0,1.7283,-1.7292,0.001
-0.06238,1.0992,0.033385,0,1.8304,-1.9336,0.001
-0.053209,1.0902,0.020869,0,1.9325,-2.1381,0.001
-0.046187,1.0823,0.012576,0,2.0347,-2.3425,0.001
-0.040969,1.0757,0.0067472,0,2.1368,-2.5469,0.001
-0.036895,1.0698,0.0032283,0,2.2389,-2.7513,0.001
-0.033798,1.0646,0.0010368,0,2.341,-2.9558,0.001
-0.031324,1.0599,-5.1058e-05,0,2.4431,-3.1602,0.001
-0.029327,1.0557,-0.0005385,0,2.5453,-3.3646,0.001
-0.027673,1.052,-0.0006044,0,2.6474,-3.569,0.001
-0.02632,1.0488,-0.00047183,0,2.7495,-3.7735,0.001
-0.025184,1.046,-0.00025316,0,2.8516,-3.9779,0.001
-0.024196,1.0437,-3.5971e-05,0,2.9537,-4.1823,0.001
-0.023323,1.0418,0.0001201,0,3.0559,-4.3867,0.001
-0.02255,1.0405,0.00018943,0,3.158,-4.5912,0.001
-0.021849,1.0395,0.00014981,0,3.2601,-4.7956,0.001
-0.021834,1.0392,0,0,3.2601,-5,0.001
0.02462,1.0417,0.051012,0,-0.81629,2.7513,0.001
0.026846,1.0339,0.042373,0,-0.92548,2.9558,0.001
0.028344,1.0277,0.034962,0,-1.0347,3.1602,0.001
0.029337,1.0226,0.028567,0,-1.1438,3.3646,0.001
0.02999,1.0184,0.023017,0,-1.253,3.569,0.001
0.030432,1.015,0.018183,0,-1.3622,3.7735,0.001
0.030761,1.0122,0.013965,0,-1.4714,3.9779,0.001
0.031054,1.0099,0.010286,0,-1.5806,4.1823,0.001
0.031381,1.0081,0.0070869,0,-1.6898,4.3867,0.001
0.031804,1.0065,0.0043248,0,-1.799,4.5912,0.001
0.032378,1.0053,0.0019697,0,-1.9081,4.7956,0.001
0.033156,1.0042,0,0,-2.0173,5,0.001
-0.23588,1.0674,0.24614,6.1684e-19,1.3198,-0.70711,0.001
-0.27058,0.91683,0.29719,-2.2049e-19,1.3236,-0.57228,0.001
-0.29747,0.66867,0.31495,-1.1157e-19,1.306,-0.42131,0.001
-0.31999,0.37308,0.30395,3.2706e-19,1.2638,-0.25806,0.001
-0.32038,0.091018,0.2421,-5.3061e-22,1.1941,-0.086967,0.001
-0.30862,-0.17226,0.034482,-2.2432e-19,0.99619,0.087156,0.001
-0.28347,-0.11865,0.10785,4.9662e-19,1.0951,0.087061,0.001
-0.44555,0.30889,-0.079909,-9.6651e-20,0.45455,-0.45455,0.001
-0.46308,0.18481,-0.19474,-2.7418e-19,0.55651,-0.38967,0.001
-0.50599,0.10355,-0.24797,-1.243e-18,0.65525,-0.30555,0.001
-0.51285,0.0028804,-0.1734,-4.3687e-19,0.74865,-0.2006,0.001
-0.45199,-0.14207,-0.066999,-9.2237e-19,0.83403,-0.072968,0.001
-0.33969,-0.22583,-0.039903,-1.655e-19,0.90795,0.079435,0.001
-0.46205,0.40764,-0.017359,-2.4626e-19,0.37757,-0.48194,0.001
-0.49505,0.50159,0.013047,1.1321e-18,0.30347,-0.502,0.001
-0.5454,0.57212,0.023284,-9.1465e-20,0.23193,-0.51533,0.001
-0.61826,0.61932,0.025599,3.302e-20,0.16277,-0.52235,0.001
-0.71188,0.62164,0.011711,7.6716e-19,0.095906,-0.52334,0.001
-0.80471,0.5456,-0.016115,-3.1904e-19,0.031363,-0.51849,0.001
-0.86935,0.35524,-0.03589,1.1404e-18,-0.030724,-0.50793,0.001
-0.88509,0,0,0,-0.090128,-0.49181,0.001
-0.19454,1.2525,0.13487,6.1018e-20,0.2975,0.95472,0.001
-0.14765,1.2327,0.13432,8.3645e-20,0.29629,1.1474,0.001
-0.10145,1.1996,0.13729,-3.6851e-20,0.17863,1.3661,0.001
-0.065067,1.1647,0.12638,-1.2227e-20,0.059523,1.5699,0.001
-0.038805,1.1351,0.11321,1.8259e-21,-0.059238,1.7604,0.001
-0.019949,1.1111,0.10018,-2.4696e-21,-0.17619,1.9399,0.001
-0.0064381,1.0921,0.088148,4.1724e-21,-0.29021,2.1105,0.001
0.0032507,1.0769,0.077269,5.1135e-22,-0.40053,2.2746,0.001
0.010318,1.0646,0.067548,-5.3659e-23,-0.50675,2.4345,0.001
0.015703,1.0544,0.058883,6.402e-24,-0.60883,2.5927,0.001
0.020054,1.046,0.051441,2.1063e-22,-0.70711,2.7513,0.001
0.026126,0.84458,0.76931,-5.5855e-19,-0.38688,0.38688,0.001
-0.13501,1.0236,0.72874,3.2978e-19,-0.34852,0.44485,0.001
-0.24197,1.1565,0.64361,5.2127e-19,-0.30347,0.502,0.001
-0.30286,1.2423,0.53951,1.0575e-19,-0.25127,0.55829,0.001
-0.32796,1.2891,0.43561,2.4547e-19,-0.19125,0.61373,0.001
-0.32637,1.3059,0.34376,2.25e-19,-0.12246,0.66824,0.001
-0.30732,1.3031,0.26964,-9.9267e-20,-0.043653,0.72167,0.001
-0.28058,1.2911,0.21323,2.72e-20,0.046797,0.77364,0.001
-0.25365,1.2768,0.17018,-1.1994e-19,0.15091,0.8235,0.001
-0.2298,1.2624,0.13554,3.0588e-19,0.27115,0.87015,0.001
0.25628,0.57293,0.70925,1.8793e-18,-0.43584,0.30518,0.001
0.46654,0.2792,0.49896,-1.2522e-18,-0.47077,0.21952,0.001
0.60417,0.072972,0.19987,-7.9594e-19,-0.49152,0.1317,0.001
0.65554,0,0,0,-0.4981,0.043578,0.001
-0.17703,1.1257,0.18603,0,1.4219,-0.91153,0.001
-0.13304,1.1279,0.14228,0,1.5241,-1.116,0.001
-0.1038,1.1198,0.10004,0,1.6262,-1.3204,0.001
-0.08221,1.1104,0.071104,0,1.7283,-1.5248,0.001
-0.067462,1.1016,0.04709,0,1.8304,-1.7292,0.001
-0.056425,1.0932,0.030761,0,1.9325,-1.9336,0.001
-0.04863,1.0863,0.018441,0,2.0347,-2.1381,0.001
-0.042637,1.0799,0.010567,0,2.1368,-2.3425,0.001
-0.038199,1.0743,0.0051522,0,2.2389,-2.5469,0.001
-0.034698,1.069,0.002072,0,2.341,-2.7513,0.001
-0.03206,1.0643,0.00024097,0,2.4431,-2.9558,0.001
-0.029913,1.0598,-0.00053879,0,2.5453,-3.1602,0.001
-0.028157,1.0558,-0.00079554,0,2.6474,-3.3646,0.001
-0.026681,1.0521,-0.00069453,0,2.7495,-3.569,0.001
-0.025461,1.0489,-0.00045133,0,2.8516,-3.7735,0.001
-0.024409,1.0461,-0.00016758,0,2.9537,-3.9779,0.001
-0.023474,1.0437,7.7121e-05,0,3.0559,-4.1823,0.001
-0.022641,1.0418,0.00023302,0,3.158,-4.3867,0.001
-0.021892,1.0404,0.00028041,0,3.2601,-4.5912,0.001
-0.0212,1.0395,0.00020222,0,3.3622,-4.7956,0.001
-0.02119,1.0391,0,0,3.3622,-5,0.001
0.023223,1.0378,0.043398,0,-0.81629,2.9558,0.001
0.025277,1.0309,0.035974,0,-0.92548,3.1602,0.001
0.026719,1.0253,0.029533,0,-1.0347,3.3646,0.001
0.027738,1.0207,0.023918,0,-1.1438,3.569,0.001
0.02848,1.017,0.019001,0,-1.253,3.7735,0.001
0.029058,1.0139,0.014684,0,-1.3622,3.9779,0.001
0.029559,1.0115,0.010892,0,-1.4714,4.1823,0.001
0.03006,1.0094,0.007565,0,-1.5806,4.3867,0.001
0.030629,1.0078,0.0046593,0,-1.6898,4.5912,0.001
0.031328,1.0064,0.0021452,0,-1.799,4.7956,0.001
0.032212,1.0052,0,0,-1.9081,5,0.001
-0.20499,1.0356,0.25049,2.8693e-19,1.4219,-0.70711,0.001
-0.23505,0.89131,0.30297,5.3618e-19,1.4245,-0.57202,0.001
-0.25819,0.65614,0.32538,-2.6461e-19,1.406,-0.42098,0.001
-0.28132,0.37967,0.32493,-1.4527e-19,1.363,-0.2578,0.001
-0.28755,0.12104,0.28039,2.8902e-19,1.293,-0.086873,0.001
-0.26082,-0.069569,0.17179,-1.2999e-20,1.1941,0.086967,0.001
-0.22187,-0.1426,-0.079897,-5.2516e-19,0.96593,0.25882,0.001
-0.20096,-0.11851,0.0034327,6.7076e-19,1.0652,0.25857,0.001
-0.45274,0.081025,-0.1468,0,0.43291,-0.43291,0.001
-0.46202,0.016251,-0.26916,-1.7639e-19,0.52658,-0.36872,0.001
-0.49367,-0.0031914,-0.33711,1.8162e-18,0.61572,-0.28712,0.001
-0.50017,-0.055954,-0.27907,8.2452e-19,0.69835,-0.18712,0.001
-0.45239,-0.16858,-0.16635,-1.0979e-19,0.77211,-0.067551,0.001
-0.36493,-0.26557,-0.10326,7.8676e-19,0.83403,0.072968,0.001
-0.26533,-0.19238,-0.13104,-2.9147e-19,0.88036,0.23589,0.001
-0.47018,0.15085,-0.073773,2.9097e-19,0.36176,-0.46176,0.001
-0.5037,0.23878,-0.027044,1.2734e-18,0.29236,-0.48362,0.001
-0.55444,0.30436,-0.0037303,-1.5383e-19,0.22455,-0.49892,0.001
-0.62853,0.3425,0.013057,5.9193e-20,0.15829,-0.50797,0.001
-0.72216,0.32866,0.012835,-4.126e-19,0.09363,-0.51092,0.001
-0.81218,0.2326,-0.00080908,-9.3424e-19,0.030724,-0.50793,0.001
-0.87213,0,0,0,-0.030189,-0.49909,0.001
-0.20431,1.246,0.10752,-1.2584e-19,0.41041,0.9119,0.001
-0.15803,1.2371,0.11683,7.052e-20,0.409,1.1066,0.001
-0.11294,1.2111,0.12685,1.3675e-20,0.29507,1.34,0.001
-0.07625,1.1772,0.11989,-1.8836e-20,0.17782,1.5574,0.001
-0.048725,1.146,0.10855,-7.2044e-21,0.059238,1.7604,0.001
-0.028489,1.1201,0.096572,-3.3971e-21,-0.058953,1.951,0.001
-0.01367,1.0993,0.08535,-7.585e-22,-0.17538,2.1312,0.001
-0.0028514,1.0826,0.075148,8.9993e-22,-0.28899,2.3031,0.001
0.0050664,1.0691,0.065918,-2.7593e-22,-0.39911,2.4693,0.001
0.010953,1.0582,0.057632,-1.7296e-21,-0.50542,2.6319,0.001
0.015532,1.0491,0.050192,2.1351e-21,-0.60796,2.7933,0.001
0.0193,1.0415,0.043717,2.9195e-21,-0.70711,2.9558,0.001
0.0022455,0.79031,0.75575,7.0323e-20,-0.37622,0.37622,0.001
-0.17188,1.0095,0.75138,-8.3017e-20,-0.33742,0.43069,0.001
-0.28733,1.1657,0.67634,3.5481e-19,-0.29236,0.48362,0.001
-0.35397,1.2638,0.56922,4.0707e-19,-0.24075,0.53491,0.001
-0.38111,1.3161,0.45766,-3.9878e-19,-0.18214,0.58451,0.001
-0.37749,1.3329,0.35692,1.0547e-19,-0.11587,0.63231,0.001
-0.35333,1.3261,0.27522,3.3562e-20,-0.04102,0.67813,0.001
-0.32019,1.3077,0.21379,7.5739e-20,0.043653,0.72167,0.001
-0.28744,1.2862,0.16861,-1.2338e-19,0.13971,0.76236,0.001
-0.25981,1.2656,0.1331,2.3665e-19,0.24907,0.79931,0.001
-0.23755,1.2446,0.10172,-7.1592e-20,0.37406,0.83112,0.001
0.24797,0.47268,0.61756,-5.1932e-19,-0.42549,0.29793,0.001
0.46618,0.16643,0.31648,-1.9132e-18,-0.46118,0.21505,0.001
0.60505,0,0,0,-0.48296,0.12941,0.001
-0.15316,1.097,0.18729,0,1.5241,-0.91153,0.001
-0.11552,1.1061,0.14014,0,1.6262,-1.116,0.001
-0.090454,1.1036,0.096862,0,1.7283,-1.3204,0.001
-0.072167,1.0988,0.067247,0,1.8304,-1.5248,0.001
-0.059795,1.0935,0.043199,0,1.9325,-1.7292,0.001
-0.050572,1.0879,0.027234,0,2.0347,-1.9336,0.001
-0.044144,1.0829,0.015402,0,2.1368,-2.1381,0.001
-0.039175,1.0779,0.0081687,0,2.2389,-2.3425,0.001
-0.035505,1.0732,0.0033274,0,2.341,-2.5469,0.001
-0.032553,1.0686,0.00079432,0,2.4431,-2.7513,0.001
-0.030373,1.0642,-0.00060419,0,2.5453,-2.9558,0.001
-0.028537,1.0599,-0.0010359,0,2.6474,-3.1602,0.001
-0.027007,1.0559,-0.0010386,0,2.7495,-3.3646,0.001
-0.025704,1.0523,-0.00075982,0,2.8516,-3.569,0.001
-0.024606,1.049,-0.00040249,0,2.9537,-3.7735,0.001
-0.023628,1.0462,-5.5311e-05,0,3.0559,-3.9779,0.001
-0.022749,1.0438,0.00021314,0,3.158,-4.1823,0.001
-0.021956,1.0418,0.00036387,0,3.2601,-4.3867,0.001
-0.021229,1.0403,0.0003835,0,3.3622,-4.5912,0.001
-0.020547,1.0393,0.00026075,0,3.4643,-4.7956,0.001
-0.020541,1.039,0,0,3.4643,-5,0.001
0.022106,1.0342,0.036779,0,-0.81629,3.1602,0.001
0.023999,1.0281,0.03034,0,-0.92548,3.3646,0.001
0.025388,1.0231,0.024694,0,-1.0347,3.569,0.001
0.026434,1.0191,0.019723,0,-1.1438,3.7735,0.001
0.027263,1.0158,0.015331,0,-1.253,3.9779,0.001
0.027973,1.0131,0.011445,0,-1.3622,4.1823,0.001
0.028647,1.0109,0.0080068,0,-1.4714,4.3867,0.001
0.029362,1.0091,0.0049719,0,-1.5806,4.5912,0.001
0.030184,1.0076,0.0023108,0,-1.6898,4.7956,0.001
0.031171,1.0063,0,0,-1.799,5,0.001
-0.17511,1.0036,0.24974,-2.1957e-19,1.5241,-0.70711,0.001
-0.20088,0.86341,0.30295,5.8029e-21,1.5254,-0.57176,0.001
-0.2211,0.63933,0.33049,-1.5949e-19,1.5059,-0.42065,0.001
-0.24512,0.38017,0.34145,-2.3775e-19,1.4623,-0.25755,0.001
-0.25677,0.14232,0.3137,-1.5975e-19,1.392,-0.086778,0.001
-0.23939,-0.030465,0.22739,-2.0458e-19,1.293,0.086873,0.001
-0.18849,-0.081961,0.080049,4.2433e-20,1.1645,0.25831,0.001
-0.17446,0.17352,-0.12797,-3.1592e-19,0.90631,0.42262,0.001
-0.14551,0.13434,-0.066411,2.2038e-19,1.0062,0.42229,0.001
-0.46059,-0.094274,-0.19887,0,0.41478,-0.41478,0.001
-0.46551,-0.097271,-0.31788,-7.0719e-20,0.50151,-0.35116,0.001
-0.48705,-0.065434,-0.39034,7.3299e-19,0.58261,-0.27167,0.001
-0.4878,-0.079675,-0.34995,1.5218e-18,0.65622,-0.17583,0.001
-0.4453,-0.16753,-0.23848,6.3891e-19,0.72024,-0.063013,0.001
-0.37689,-0.27104,-0.14898,5.9132e-20,0.77211,0.067551,0.001
-0.30884,-0.25613,-0.14463,1.453e-18,0.80869,0.21669,0.001
-0.23233,0.11213,-0.1699,-1.2597e-19,0.82603,0.38518,0.001
-0.47706,-0.051449,-0.11849,1.2696e-18,0.34852,-0.44485,0.001
-0.50922,0.013155,-0.06875,4.0154e-20,0.28305,-0.46822,0.001
-0.55959,0.070867,-0.03437,-6.2555e-20,0.21836,-0.48518,0.001
-0.63395,0.11248,-0.0038599,1.533e-18,0.15453,-0.49591,0.001
-0.72679,0.10619,0.0059324,-1.0441e-18,0.091724,-0.50052,0.001
-0.81418,0,0,0,0.030189,-0.49909,0.001
-0.21454,1.2223,0.078066,-8.7567e-20,0.51734,0.85578,0.001
-0.16836,1.2355,0.097576,3.0082e-20,0.51601,1.0531,0.001
-0.12309,1.2202,0.11582,5.3371e-20,0.40759,1.3012,0.001
-0.086517,1.1891,0.11339,-4.5205e-20,0.29385,1.5326,0.001
-0.058004,1.157,0.10398,9.4886e-23,0.177,1.7486,0.001
-0.036633,1.1293,0.09306,3.997e-21,0.058953,1.951,0.001
-0.02072,1.1067,0.082522,-3.2187e-21,-0.058668,2.1416,0.001
-0.0088734,1.0885,0.072916,-9.6739e-22,-0.17456,2.3224,0.001
-5.4661e-05,1.0739,0.064197,-5.8962e-23,-0.28777,2.4958,0.001
0.0065177,1.062,0.056299,-1.671e-21,-0.3977,2.6639,0.001
0.011491,1.0523,0.049167,2.7881e-21,-0.5041,2.8292,0.001
0.015426,1.0442,0.042713,1.8541e-21,-0.60708,2.9939,0.001
0.018703,1.0374,0.037021,-1.6499e-21,-0.70711,3.1602,0.001
-0.016472,0.65678,0.64844,2.9083e-19,-0.36729,0.36729,0.001
-0.20575,0.9432,0.72597,-6.3572e-19,-0.32813,0.41883,0.001
-0.3309,1.1473,0.68783,-2.4575e-20,-0.28305,0.46822,0.001
-0.40463,1.2721,0.58971,4.9604e-20,-0.23193,0.51533,0.001
-0.43487,1.3363,0.47398,8.2112e-20,-0.17451,0.56003,0.001
-0.42993,1.3559,0.36546,-4.2669e-19,-0.11036,0.6022,0.001
-0.40076,1.346,0.27614,8.6188e-21,-0.038814,0.64166,0.001
-0.36066,1.3207,0.20935,-3.6446e-20,0.04102,0.67813,0.001
-0.3213,1.291,0.16145,2.3898e-19,0.13032,0.71115,0.001
-0.28913,1.262,0.12529,-1.8708e-19,0.23058,0.73996,0.001
-0.26477,1.2331,0.094101,3.2819e-19,0.3436,0.76346,0.001
-0.24529,1.1991,0.064664,-1.8724e-19,0.47151,0.77997,0.001
0.24363,0.28993,0.39056,3.2542e-20,-0.41683,0.29187,0.001
0.46633,0,0,0,-0.45315,0.21131,0.001
-0.13013,1.0691,0.1846,0,1.6262,-0.91153,0.001
-0.098474,1.0852,0.13505,0,1.7283,-1.116,0.001
-0.077469,1.0882,0.091453,0,1.8304,-1.3204,0.001
-0.062385,1.088,0.061746,0,1.9325,-1.5248,0.001
-0.052339,1.0863,0.038126,0,2.0347,-1.7292,0.001
-0.044896,1.0833,0.0229,0,2.1368,-1.9336,0.001
-0.039808,1.0802,0.011838,0,2.2389,-2.1381,0.001
-0.035848,1.0765,0.0054567,0,2.341,-2.3425,0.001
-0.032913,1.0726,0.0013379,0,2.4431,-2.5469,0.001
-0.030523,1.0685,-0.00055534,0,2.5453,-2.7513,0.001
-0.028752,1.0643,-0.0014586,0,2.6474,-2.9558,0.001
-0.027202,1.0601,-0.0015126,0,2.7495,-3.1602,0.001
-0.025883,1.0562,-0.0012462,0,2.8516,-3.3646,0.001
-0.024745,1.0525,-0.00078494,0,2.9537,-3.569,0.001
-0.023754,1.0492,-0.00031518,0,3.0559,-3.7735,0.001
-0.02285,1.0463,9.0187e-05,0,3.158,-3.9779,0.001
-0.022026,1.0438,0.00037613,0,3.2601,-4.1823,0.001
-0.021269,1.0418,0.00051461,0,3.3622,-4.3867,0.001
-0.020563,1.0403,0.00049954,0,3.4643,-4.5912,0.001
-0.019892,1.0392,0.00032561,0,3.5665,-4.7956,0.001
-0.019889,1.0389,0,0,3.5665,-5,0.001
0.021195,1.031,0.030974,0,-0.81629,3.3646,0.001
0.022953,1.0256,0.025337,0,-0.92548,3.569,0.001
0.024303,1.0213,0.020341,0,-1.0347,3.7735,0.001
0.025384,1.0177,0.0159,0,-1.1438,3.9779,0.001
0.026303,1.0148,0.011941,0,-1.253,4.1823,0.001
0.027151,1.0124,0.0084092,0,-1.3622,4.3867,0.001
0.028009,1.0105,0.0052604,0,-1.4714,4.5912,0.001
0.02895,1.0089,0.0024654,0,-1.5806,4.7956,0.001
0.030037,1.0075,0,0,-1.6898,5,0.001
-0.14674,0.97186,0.24444,-2.7e-19,1.6262,-0.70711,0.001
-0.16862,0.83337,0.29807,-3.3251e-19,1.6263,-0.5715,0.001
-0.18657,0.61801,0.33122,-3.7003e-19,1.6058,-0.42033,0.001
-0.21168,0.37462,0.35357,-2.1495e-19,1.5616,-0.25729,0.001
-0.22834,0.15616,0.34086,-2.3758e-19,1.4909,-0.086684,0.001
-0.21926,0.0026182,0.27488,1.4392e-20,1.392,0.086778,0.001
-0.17864,-0.046494,0.14542,-2.2946e-19,1.2638,0.25806,0.001
-0.12832,0.13069,-0.0022011,7.298e-23,1.1062,0.42196,0.001
-0.18605,0.61831,-0.07424,-2.6761e-19,0.81915,0.57358,0.001
-0.15737,0.55814,-0.051467,-6.5575e-19,0.92004,0.57332,0.001
-0.46824,-0.17457,-0.21066,-1.0211e-19,0.3996,-0.3996,0.001
-0.47224,-0.15148,-0.33351,1.7202e-18,0.48051,-0.33646,0.001
-0.48582,-0.10343,-0.4239,-1.8775e-18,0.55487,-0.25874,0.001
-0.47882,-0.093934,-0.40374,6.5693e-19,0.62093,-0.16638,0.001
-0.436,-0.15535,-0.29647,-4.1892e-19,0.67679,-0.059211,0.001
-0.378,-0.25332,-0.18593,-3.8844e-19,0.72024,0.063013,0.001
-0.33445,-0.28864,-0.13793,4.8299e-19,0.74865,0.2006,0.001
-0.29706,0.007524,-0.16384,-3.1933e-20,0.75878,0.35382,0.001
-0.23236,0.55287,-0.11372,0,0.74659,0.52277,0.001
-0.48244,-0.15147,-0.13182,1.5851e-19,0.33742,-0.43069,0.001
-0.51251,-0.11209,-0.089912,-1.1583e-18,0.27525,-0.45532,0.001
-0.56244,-0.059368,-0.048977,2.4539e-19,0.21318,-0.47367,0.001
-0.63665,-0.0043297,-0.011337,1.9773e-20,0.15139,-0.48582,0.001
-0.72813,0,0,0,0.090128,-0.49181,0.001
-0.22546,1.1637,0.048915,2.7953e-21,0.61672,0.78718,0.001
-0.18289,1.2172,0.07703,5.0864e-21,0.61584,0.98779,0.001
-0.13239,1.2266,0.10348,6.2936e-20,0.51469,1.2505,0.001
